,Ngành,Total-Pre-Month,E-Total-M,E-MOM,YOY,Total-YTD,YTD-YOY,Date,Month,PreMonth,Total-M,MOM
12,Thức ăn cho thủy sản,696.9292234022292,671.4186228643434,-3.660429162856687,-0.5405134795317963,671.4186228643434,-0.5405134795317963,2025-01-29,2025-01,2024-12,671.4186228643434,-3.660429162856687
13,Bia,412.19317472025546,358.92786107073624,-12.922415245150276,-1.6073508917822465,358.92786107073624,-1.6073508917822465,2025-01-29,2025-01,2024-12,358.92786107073624,-12.922415245150276
14,Thuốc lá điếu,660.4909715842099,588.9909996828919,-10.825276192621203,-5.747039002251526,588.9909996828919,-5.747039002251526,2025-01-29,2025-01,2024-12,588.9909996828919,-10.825276192621203
15,Vải dệt từ sợi tự nhiên,110.03343820276315,92.38849487943082,-16.035982889871406,9.598378153509614,92.38849487943082,9.598378153509614,2025-01-29,2025-01,2024-12,92.38849487943082,-16.035982889871406
16,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,115.49828277059768,109.77826141412326,-4.9524730751499675,-3.4989628704846183,109.77826141412326,-3.4989628704846183,2025-01-29,2025-01,2024-12,109.77826141412326,-4.9524730751499675
17,Quần áo mặc thường,536.7066625854263,465.4525071435032,-13.276182393316532,5.016064106663066,465.4525071435032,5.016064106663066,2025-01-29,2025-01,2024-12,465.4525071435032,-13.276182393316532
18,"Giày, dép da",29.7988179732576,26.7618000219999,-10.191739665590816,-3.9322189202106586,26.7618000219999,-3.9322189202106586,2025-01-29,2025-01,2024-12,26.7618000219999,-10.191739665590816
19,Phân U rê,227.526,275.28723943661976,20.991552366155844,3.349256479547009,275.28723943661976,3.349256479547009,2025-01-29,2025-01,2024-12,275.28723943661976,20.991552366155844
20,Phân hỗn hợp N.P.K,294.258750574206,261.699468196774,-11.064847626076372,13.686844348976862,261.699468196774,13.686844348976862,2025-01-29,2025-01,2024-12,261.699468196774,-11.064847626076372
21,Sơn hoá học,134.34292861479713,113.35622834380743,-15.621737956275382,-6.7877890002393,113.35622834380743,-6.7877890002393,2025-01-29,2025-01,2024-12,113.35622834380743,-15.621737956275382
22,Xi măng,16.107223153618428,12.583730188996988,-21.875235296717804,2.9827280643185787,12.583730188996988,2.9827280643185787,2025-01-29,2025-01,2024-12,12.583730188996988,-21.875235296717804
23,"Sắt, thép thô",1770.978966804428,1640.605524127717,-7.361659574758136,-1.6104025698263342,1640.605524127717,-1.6104025698263342,2025-01-29,2025-01,2024-12,1640.605524127717,-7.361659574758136
24,Thép cán,1321.563440559276,1109.7104167398256,-16.03048460010332,-6.316422829507957,1109.7104167398256,-6.316422829507957,2025-01-29,2025-01,2024-12,1109.7104167398256,-16.03048460010332
25,"Thép thanh, thép góc",952.1494565628362,891.4232586411538,-6.377801037759127,-6.665814583598291,891.4232586411538,-6.665814583598291,2025-01-29,2025-01,2024-12,891.4232586411538,-6.377801037759127
26,Điện thoại di động,14.985667,15.869552,5.8982025958537605,-1.7400002922497038,15.869552,-1.7400002922497038,2025-01-29,2025-01,2024-12,15.869552,5.8982025958537605
27,Linh kiện điện thoại,56.186795618195305,30.4465052847106,-45.811992035276475,-14.115957685405434,30.4465052847106,-14.115957685405434,2025-01-29,2025-01,2024-12,30.4465052847106,-45.811992035276475
28,Tivi,1934.05212587054,1691.58585578018,-12.536697788391976,50.12958923665147,1691.58585578018,50.12958923665147,2025-01-29,2025-01,2024-12,1691.58585578018,-12.536697788391976
29,Ô tô,38.66137354912539,34.71089815268923,-10.218145486777544,60.713483436842466,34.71089815268923,60.713483436842466,2025-01-29,2025-01,2024-12,34.71089815268923,-10.218145486777544
30,Xe máy,313.683590812177,231.233453143118,-26.284491788551136,-12.034655524911798,231.233453143118,-12.034655524911798,2025-01-29,2025-01,2024-12,231.233453143118,-26.284491788551136
31,Điện sản xuất,23.693751954959,22.8501237422162,-3.560551382265288,0.6167499616616112,22.8501237422162,0.6167499616616112,2025-01-29,2025-01,2024-12,22.8501237422162,-3.560551382265288
32,Nước máy thương phẩm,326.365849427336,322.805627501101,-1.090868401973438,3.1228149388110324,322.805627501101,3.1228149388110324,2025-01-29,2025-01,2024-12,322.805627501101,-1.090868401973438
33,Than đá (than sạch),3720.13904242751,3286.61988917861,-11.653305113187784,-2.671607813741403,43754.442355345775,-5.577305515853865,2024-12-29,2024-12,2024-11,3360.81061929694,-9.659005188582867
34,Dầu mỏ thô khai thác,652.78,671.753,2.9064922332179464,-3.83746564360969,8101.952,-5.774393813032347,2024-12-29,2024-12,2024-11,691.56,5.940745733631545
35,Khí đốt thiên nhiên dạng khí,496.59,542.65,9.275257254475534,-12.446151115700474,6319.96,-15.362023824669706,2024-12-29,2024-12,2024-11,572.37,15.260073702652093
36,Khí hoá lỏng (LPG),70.593633,67.92898464000001,-3.7746298734901274,-6.548107271664705,764.2339586400001,-12.534686345359574,2024-12-29,2024-12,2024-11,77.419,9.66853058830391
37,"Xăng, dầu",1301.730865,1334.877671592597,2.5463640360557065,-5.175408069808668,17131.72584386242,14.009981328572692,2024-12-29,2024-12,2024-11,1319.604931431947,1.373099994210179
38,Alumin,125.80400999999999,134.1,6.59437644316742,3.973783409815951,1521.98815,-0.9446014572958745,2024-12-29,2024-12,2024-11,132.15989000000002,5.052207795284119
39,Thuỷ hải sản chế biến,539.8134006120874,556.2963686973686,3.053456632716305,13.995157519952599,6222.525546887016,10.411202207295304,2024-12-29,2024-12,2024-11,557.3788700812246,3.2539891468459103
40,Sữa tươi,176.6806248652352,183.87122611868963,4.069830101030675,4.873077355601652,2054.1840229093063,2.726795407146426,2024-12-29,2024-12,2024-11,155.18795644545702,-12.164700252883932
41,Sữa bột,12.79247917156724,13.363639686559202,4.464814891091876,8.647477126497563,145.46275418697022,10.948059489943617,2024-12-29,2024-12,2024-11,12.5969289764521,-1.5286340707888257
42,Đường kính,44.804770000000005,193.0730315003307,330.9207066576409,22.994204323208194,1337.2841345748332,16.672037530971906,2024-12-29,2024-12,2024-11,163.2028525503418,264.2532983660931
43,Bột ngọt,29.2361487913628,29.0682568440341,-0.5742615025214945,10.757444220336282,330.5990493877773,6.923612139033082,2024-12-29,2024-12,2024-11,29.0699804965329,-0.5683658816204655
44,Thức ăn cho gia súc,1350.622026955504,1375.0212474460839,1.8065172937819796,3.3229070819119215,15317.672335197087,6.09295313056208,2024-12-29,2024-12,2024-11,1258.4391996031702,-6.825212791777659
45,Thức ăn cho thủy sản,683.8860876996246,703.1391020807803,2.815237029593149,16.994858915271266,8171.296157128625,0.783198392421383,2024-12-29,2024-12,2024-11,696.9292234022292,1.907208808191669
46,Bia,400.69397659905553,411.3606142675574,2.662040931844416,7.173460350478052,4486.908345226518,-0.9515095343911639,2024-12-29,2024-12,2024-11,412.19317472025546,2.869820559520491
47,Thuốc lá điếu,662.5487240223913,662.2231771080156,-0.049135543179261276,5.7020234809282755,7526.369437237158,6.426936748283524,2024-12-29,2024-12,2024-11,660.4909715842099,-0.31058129969500214
48,Vải dệt từ sợi tự nhiên,104.89591275040219,106.4659726832282,1.4967789417705433,22.122015007144057,1076.4070071649319,16.698081986310825,2024-12-29,2024-12,2024-11,110.03343820276315,4.897736544402463
49,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,112.0471707995059,118.52195633845729,5.778624745944882,10.252982640425373,1364.526221732439,6.4489300600669,2024-12-29,2024-12,2024-11,115.49828277059768,3.0800527549839813
50,Quần áo mặc thường,663.5912707423846,684.0064157589533,3.0764637686884413,16.22878772454601,7423.454202355318,7.7315026785758505,2024-12-29,2024-12,2024-11,536.7066625854263,-19.120897719918418
51,"Giày, dép da",34.196268390296254,34.0460640906154,-0.43924178499977984,14.633212426314486,367.2997297491471,7.315904008782255,2024-12-29,2024-12,2024-11,29.7988179732576,-12.859445267093832
52,Phân U rê,237.64792516901412,222.88740845070419,-6.211085877485488,0.17758087194212635,2744.6132357605634,8.42079592117841,2024-12-29,2024-12,2024-11,227.526,-4.259210410448759
53,Phân hỗn hợp N.P.K,298.9167347926057,262.98185437276294,-12.021702446594404,-5.334105697349557,3188.2300194026275,10.98443767756001,2024-12-29,2024-12,2024-11,294.258750574206,-1.5582882041152857
54,Sơn hoá học,130.37860530634023,139.18431986211294,6.753956705613334,11.347455889690352,1401.9690619595726,6.352169452040911,2024-12-29,2024-12,2024-11,134.34292861479713,3.0406241109438525
55,Xi măng,17.05171877801493,17.222341040495063,1.0006162117810646,9.836358676626688,184.23065511076211,3.5158149020849265,2024-12-29,2024-12,2024-11,16.107223153618428,-5.53900540287033
56,"Sắt, thép thô",1711.6372410577223,1798.0082523538738,5.046104935341191,3.512277049733669,21743.761340482226,1.799692050604392,2024-12-29,2024-12,2024-11,1770.978966804428,3.4669569183967326
57,Thép cán,1574.8325033426006,1516.5154266148936,-3.7030653484690106,7.098547077323005,18554.341597252787,13.83318217250742,2024-12-29,2024-12,2024-11,1321.563440559276,-16.082285719005554
58,"Thép thanh, thép góc",1007.416579626937,973.1046944627852,-3.4059281788729407,-4.59757897423674,13328.467012198616,18.695405706856533,2024-12-29,2024-12,2024-11,952.1494565628362,-5.4860247668910915
59,Điện thoại di động,16.850309,16.85762,0.04338792837567951,5.212964941098946,192.256986,-4.206237706675111,2024-12-29,2024-12,2024-11,14.985667,-11.065921699121361
60,Linh kiện điện thoại,64.7493901979707,60.9610493246293,-5.850774596885898,11.702554961657512,611.8087624975334,3.5475560466990146,2024-12-29,2024-12,2024-11,56.186795618195305,-13.224208835937048
61,Tivi,1531.21308065719,1592.0057610973101,3.9702299574157394,86.47905449666158,13496.936250634066,18.57688249646459,2024-12-29,2024-12,2024-11,1934.05212587054,26.30849032718905
62,Ô tô,52.350328819374475,46.98945336755224,-10.240385443077145,51.946494317064634,388.4598797938205,26.98690545284566,2024-12-29,2024-12,2024-11,38.66137354912539,-26.14874744622979
63,Xe máy,279.5313912216588,312.25322354174864,11.70595981262889,28.552171075236146,3113.6818930528925,7.072806382132924,2024-12-29,2024-12,2024-11,313.683590812177,12.217661651974069
64,Điện sản xuất,23.757412109417498,23.9113327443044,0.6478846861686947,5.530180038273386,293.34317941680536,9.627325443218737,2024-12-29,2024-12,2024-11,23.693751954959,-0.2679591285671279
65,Nước máy thương phẩm,330.3100581906392,333.8979370297928,1.0862154361290521,7.0185695608310255,3922.514589761936,5.23171007103403,2024-12-29,2024-12,2024-11,326.365849427336,-1.1940928426184314
66,Than đá (than sạch),3662.46887127473,3918.95513767669,7.003097511998476,-4.931492868959026,40666.63856141636,-5.342923279346323,2024-11-29,2024-11,2024-10,3720.13904242751,1.5746255648777066
67,Dầu mỏ thô khai thác,674.8199999999999,645.3529411764711,-4.366654637314966,-7.616676996038834,7422.771941176472,-6.039684026717907,2024-11-29,2024-11,2024-10,652.78,-3.2660561334874387
68,Khí đốt thiên nhiên dạng khí,471.49,475.058823529412,0.7569245433438567,-23.35164756943287,5755.778823529412,-17.772473813192164,2024-11-29,2024-11,2024-10,496.59,5.3235487497083795
69,Khí hoá lỏng (LPG),68.210504,68.809992,0.8788792998802677,-4.069151190897088,694.5213329999999,-13.993230460929325,2024-11-29,2024-11,2024-10,70.593633,3.4937859424114492
70,"Xăng, dầu",1293.76072126982,1290.736957940106,-0.2337189002573865,-4.841919289494911,15785.85426520993,15.912393029193538,2024-11-29,2024-11,2024-10,1301.730865,0.6160446517774432
71,Alumin,125.978,128.0,1.605042150216704,5.512604964434004,1390.08414,-1.2392663260527428,2024-11-29,2024-11,2024-10,125.80400999999999,-0.13811141627904533
72,Thuỷ hải sản chế biến,572.9658428775075,589.4794315796753,2.8821244595025775,17.146150949855965,5715.8952091572355,11.036255494950638,2024-11-29,2024-11,2024-10,539.8134006120874,-5.786111454554472
73,Sữa tươi,175.14274806374556,185.32738692812708,5.81505028154217,10.445403413663328,1878.9595588535087,2.994495977965798,2024-11-29,2024-11,2024-10,176.6806248652352,0.8780704987738801
74,Sữa bột,12.835927772420463,13.128744272406287,2.2812258309444076,3.2133983679739657,132.43537960125008,11.469263587058592,2024-11-29,2024-11,2024-10,12.79247917156724,-0.3384920951844066
75,Đường kính,29.10755,36.272,24.613717059663216,112.63549122714457,1135.6783330745025,14.806197598616208,2024-11-29,2024-11,2024-10,44.804770000000005,53.92834505136986
76,Bột ngọt,28.3849417597816,29.053236844034103,2.354400054466211,10.531596017118801,301.3478805964145,6.503356520965681,2024-11-29,2024-11,2024-10,29.2361487913628,2.99879787947026
77,Thức ăn cho gia súc,1316.9082107841211,1334.9487547444837,1.3699165828437572,4.644411283568516,13926.977815539982,6.254624148284506,2024-11-29,2024-11,2024-10,1350.622026955504,2.5600733517568983
78,Thức ăn cho thủy sản,696.4092149366166,734.7217289097662,5.501436964276323,4.840429353562527,7518.992696257987,0.1624750058744553,2024-11-29,2024-11,2024-10,683.8860876996246,-1.7982426091435144
79,Bia,391.37791921566037,384.5051172397721,-1.7560525615910194,0.8598808900277106,4059.358871599677,-2.0941185561346174,2024-11-29,2024-11,2024-10,400.69397659905553,2.380322681991103
80,Thuốc lá điếu,687.6630625912845,665.7041452371201,-3.1932669571370838,4.522553813333332,6867.301681343872,6.546355938197962,2024-11-29,2024-11,2024-10,662.5487240223913,-3.652128481971417
81,Vải dệt từ sợi tự nhiên,100.87336398215335,104.12236319487891,3.220869300344134,19.065023664812927,969.1674849261806,16.03930642349883,2024-11-29,2024-11,2024-10,104.89591275040219,3.9877214454357954
82,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,113.38229844834893,116.81970619381504,3.0316970043009093,10.332174342477373,1250.7768007882908,6.507104630772005,2024-11-29,2024-11,2024-10,112.0471707995059,-1.177545055193292
83,Quần áo mặc thường,644.8281884145698,652.7901437338076,1.2347405808691008,14.204013949231538,6728.646659587787,6.766638765041932,2024-11-29,2024-11,2024-10,663.5912707423846,2.909780103433036
84,"Giày, dép da",32.72683359450125,33.389302540698935,2.0242378300508506,13.203263402946035,332.4466998089344,6.362421913861738,2024-11-29,2024-11,2024-10,34.196268390296254,4.489999900393343
85,Phân U rê,248.41207012676054,231.79232746478877,-6.690392561638006,7.042260391640326,2515.870229605634,8.961513770296321,2024-11-29,2024-11,2024-10,237.64792516901412,-4.333181134175021
86,Phân hỗn hợp N.P.K,293.76993176659346,276.0891551811457,-6.018579396170296,3.831950049321449,2902.4205854184042,11.851734666433217,2024-11-29,2024-11,2024-10,298.9167347926057,1.7519842807130885
87,Sơn hoá học,122.35477791777721,131.07656526490004,7.128276881009015,5.282381738875543,1263.4827020560194,5.887369237887157,2024-11-29,2024-11,2024-10,130.37860530634023,6.557837401294677
88,Xi măng,16.624057669714826,17.218156486254184,3.573729280437149,11.639476666369603,167.1747517785063,3.00770837385204,2024-11-29,2024-11,2024-10,17.05171877801493,2.5725434595863135
89,"Sắt, thép thô",1748.6077305111671,1793.069091891136,2.5426721273256447,10.751642488643355,20027.184938961764,2.0630867336416117,2024-11-29,2024-11,2024-10,1711.6372410577223,-2.1142814828250494
90,Thép cán,1582.004689535262,1520.0475204501188,-3.9163707601488937,-1.4875229779572976,16983.041187745413,14.105814319505555,2024-11-29,2024-11,2024-10,1574.8325033426006,-0.4533606151805003
91,"Thép thanh, thép góc",984.0016827366128,1071.710514517042,8.913483921745097,22.481201659090516,12419.656252625937,21.65238871220994,2024-11-29,2024-11,2024-10,1007.416579626937,2.3795586228272327
92,Điện thoại di động,17.617909,18.299347,3.8678710396335987,5.765592196324604,176.84840400000002,-4.23880403437191,2024-11-29,2024-11,2024-10,16.850309,-4.356930212319753
93,Linh kiện điện thoại,61.00435457458669,68.9174522773623,12.971365336060899,-1.3354924755007715,555.0157752522956,3.494880829294317,2024-11-29,2024-11,2024-10,64.7493901979707,6.138964422294066
94,Tivi,1136.81707439044,1024.66006497354,-9.86588009131006,18.271588899046122,11398.377473853106,8.259895904596945,2024-11-29,2024-11,2024-10,1531.21308065719,34.693005159007186
95,Ô tô,45.956640293138946,47.33628171859793,3.0020502296486598,47.76887593993234,336.45637932549175,22.35646739741574,2024-11-29,2024-11,2024-10,52.350328819374475,13.912436778347498
96,Xe máy,269.48735718218074,279.28072611785416,3.63407361223733,1.0056875652275465,2801.178004407339,5.105752391564124,2024-11-29,2024-11,2024-10,279.5313912216588,3.727089146036633
97,Điện sản xuất,24.5801934886007,23.641899220347298,-3.817277795996773,7.841735139913311,269.31633378343076,9.95919595204495,2024-11-29,2024-11,2024-10,23.757412109417498,-3.3473348351174366
98,Nước máy thương phẩm,323.24574474487196,328.2565116367025,1.5501416409318551,4.407287416253979,3586.5631061782065,5.008359385911817,2024-11-29,2024-11,2024-10,330.3100581906392,2.1854312270507705
99,Than đá (than sạch),2532.90213750516,3451.8807450351196,36.281646808318015,-7.767847212935422,36537.09529750004,-5.917830473815272,2024-10-29,2024-10,2024-09,3662.46887127473,44.595751136368904
100,Dầu mỏ thô khai thác,649.15,677.6052941176471,4.3834697862816085,-3.199243697478991,6780.204294117647,-5.8480317191249895,2024-10-29,2024-10,2024-09,674.8199999999999,3.9544019101902563
101,Khí đốt thiên nhiên dạng khí,394.75,470.178823529412,19.107998360839005,-24.164705882352905,5279.408823529411,-17.251034500944172,2024-10-29,2024-10,2024-09,471.49,19.4401519949335
102,Khí hoá lỏng (LPG),55.683949999999996,70.973,27.456834509764477,-8.184993531694701,628.473837,-14.606126311251018,2024-10-29,2024-10,2024-09,68.210504,22.495807140118472
103,"Xăng, dầu",1248.584084,1219.816363799133,-2.3040274635494455,19.84698186246989,14421.172949799136,17.60513241520303,2024-10-29,2024-10,2024-09,1293.76072126982,3.6182294687828005
104,Alumin,123.518,125.0,1.19982512670218,3.039653285580087,1261.50614,-1.9210238652004819,2024-10-29,2024-10,2024-09,125.978,1.9916125584935003
105,Thuỷ hải sản chế biến,549.7208368485993,584.0937591631097,6.252795966687557,12.607241018528953,5137.6487264263,10.6161513875239,2024-10-29,2024-10,2024-09,572.9658428775075,4.228510995174474
106,Sữa tươi,174.53440038392654,186.42800491124643,6.814475828923875,1.873226727457066,1704.9174287728824,2.921007071674751,2024-10-29,2024-10,2024-09,175.14274806374556,0.3485545992542711
107,Sữa bột,12.73318011393808,13.225958765968196,3.8700359817474634,22.803702562378803,119.69666632239148,12.826782959739532,2024-10-29,2024-10,2024-09,12.835927772420463,0.8069284936126309
108,Đường kính,27.85485,27.777,-0.2794845421892376,62.835687026257034,1113.4967830745022,14.53900110945942,2024-10-29,2024-10,2024-09,29.10755,4.497241952478646
109,Bột ngọt,28.6889034548917,29.9283915812165,4.3204444125014305,13.86107873128239,273.89809357381534,6.715552785270134,2024-10-29,2024-10,2024-09,28.3849417597816,-1.0595096309206298
110,Thức ăn cho gia súc,1270.9920634668586,1319.284088846309,3.7995536532089176,7.171737517977988,12594.404938857686,6.448322454773802,2024-10-29,2024-10,2024-09,1316.9082107841211,3.6126226620186657
111,Thức ăn cho thủy sản,675.795716475695,723.8645394757765,7.112922119536734,2.125358278185189,6811.72629188738,0.08419433238064755,2024-10-29,2024-10,2024-09,696.4092149366166,3.0502558625884717
112,Bia,367.26953430039305,390.488096944818,6.321940829819624,2.4292816427414294,3665.3069320890636,-2.646801134870813,2024-10-29,2024-10,2024-09,391.37791921566037,6.564221277212951
113,Thuốc lá điếu,640.9582877445805,645.4153989458741,0.695382412009593,2.986340983863741,6159.34987246134,6.040920040501248,2024-10-29,2024-10,2024-09,687.6630625912845,7.286710498907809
114,Vải dệt từ sợi tự nhiên,93.04031555325258,95.46850093084707,2.609820660168211,10.113611223583689,859.6910348141301,14.969428752831988,2024-10-29,2024-10,2024-09,100.87336398215335,8.418983085259896
115,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,114.9944300570373,117.26215157388475,1.9720272675143065,11.381222999510584,1137.8369477200115,6.4911819471303716,2024-10-29,2024-10,2024-09,113.38229844834893,-1.4019214738389962
116,Quần áo mặc thường,640.0840096494786,650.949050438012,1.6974398086406381,16.116491337497678,6081.977377877424,6.131606182101848,2024-10-29,2024-10,2024-09,644.8281884145698,0.7411806409113808
117,"Giày, dép da",28.17214536528263,30.242308693580405,7.348262979108782,8.414800837355813,296.57287236731463,4.771894506910002,2024-10-29,2024-10,2024-09,32.72683359450125,16.16734604398107
118,Phân U rê,221.58096169014087,243.11551408450708,9.718593253729154,12.271335503262165,2278.7563460985916,8.905810034479856,2024-10-29,2024-10,2024-09,248.41207012676054,12.108941233922593
119,Phân hỗn hợp N.P.K,240.38948383449934,263.7173210341635,9.70418373863835,13.916769345210994,2596.278819504829,11.47697851768092,2024-10-29,2024-10,2024-09,293.76993176659346,22.2058166108651
120,Sơn hoá học,115.91751184725076,122.87361497418749,6.000907900872704,2.6513074136904606,1132.9249738475296,6.006393059946234,2024-10-29,2024-10,2024-09,122.35477791777721,5.553316291855111
121,Xi măng,14.185486683609742,16.04132304598085,13.082641461398609,7.063492264438693,149.37386066851815,1.7045106249962316,2024-10-29,2024-10,2024-09,16.624057669714826,17.190605021135212
122,"Sắt, thép thô",1782.909929549253,1843.1092647659693,3.376465306463089,7.407299811536674,18328.617381325428,1.8066557849004283,2024-10-29,2024-10,2024-09,1748.6077305111671,-1.9239445846127552
123,Thép cán,1561.8040296007316,1643.1141609517688,5.2061673430195725,16.203264565188746,15524.1031387118,16.36744347895383,2024-10-29,2024-10,2024-09,1582.004689535262,1.293418351577344
124,"Thép thanh, thép góc",1031.2377012853851,1004.0209969485076,-2.639227047552012,13.448700220170352,11367.96505232079,21.789168406428104,2024-10-29,2024-10,2024-09,984.0016827366128,-4.580517032095997
125,Điện thoại di động,16.503047000000002,17.264208,4.6122452417423005,-0.2172491225766322,157.940406,-5.636620716626652,2024-10-29,2024-10,2024-09,17.617909,6.755491879772251
126,Linh kiện điện thoại,66.9468285576747,66.1850528991077,-1.1378816218467023,-5.247285934300649,491.27902129945426,5.328993211154568,2024-10-29,2024-10,2024-09,61.00435457458669,-8.876408503755442
127,Tivi,1178.46620070299,1126.7392030209,-4.389349278853587,30.054093422259,10309.63953751003,6.699040607722395,2024-10-29,2024-10,2024-09,1136.81707439044,-3.5341808095730727
128,Ô tô,36.10762648415918,38.22296008392716,5.858412212987773,40.25744930253617,281.386417397682,15.82239769678418,2024-10-29,2024-10,2024-09,45.956640293138946,27.276824227980327
129,Xe máy,234.7653241065218,269.5975503028493,14.83704049092141,0.6712286418406563,2522.007471410154,5.584980868647207,2024-10-29,2024-10,2024-09,269.48735718218074,14.790102928447936
130,Điện sản xuất,23.783804819532698,24.7301398315091,3.9789050539096706,7.518229457422308,245.8128493529919,10.226784703378542,2024-10-29,2024-10,2024-09,24.5801934886007,3.3484493970197775
131,Nước máy thương phẩm,330.12016754361974,327.30980605796464,-0.8513146914248324,5.669025361731926,3262.3706558545964,5.200350190717472,2024-10-29,2024-10,2024-09,323.24574474487196,-2.082400130200895
132,Than đá (than sạch),3384.86568260397,3070.83683978446,-9.277438819313161,-10.125086385456683,33623.149254744225,-4.187631913831154,2024-09-29,2024-09,2024-08,2532.90213750516,-25.16978884796977
133,Dầu mỏ thô khai thác,684.2,663.8,-2.98158433206666,2.0665477581647025,6117.249,-5.907888849392762,2024-09-29,2024-09,2024-08,649.15,-5.1227711195556935
134,Khí đốt thiên nhiên dạng khí,449.99,393.46666666666704,-12.561019874515651,-18.462643678160845,4807.946666666667,-16.529138447774287,2024-09-29,2024-09,2024-08,394.75,-12.275828351741154
135,Khí hoá lỏng (LPG),62.989976999999996,58.056896,-7.831533261236146,-10.18812000350232,559.873783,-14.999432083383681,2024-09-29,2024-09,2024-08,55.683949999999996,-11.59871355406274
136,"Xăng, dầu",1625.8940880000002,1575.385822110064,-3.1064917612232676,148.80407992653565,13528.158324110067,20.308520170924197,2024-09-29,2024-09,2024-08,1248.584084,-23.206308872438683
137,Alumin,126.69,125.048,-1.2960770384402736,0.997863544009931,1138.03614,-2.3062856328760546,2024-09-29,2024-09,2024-08,123.518,-2.503749309337749
138,Thuỷ hải sản chế biến,557.9443710328675,570.6105036040851,2.2701425498334373,16.88048004999696,4574.444634018676,10.872142857188564,2024-09-29,2024-09,2024-08,549.7208368485993,-1.4738985840191674
139,Sữa tươi,168.2611067844447,172.90973131785256,2.7627445357072844,1.5324317779521692,1516.864754795562,2.9408756152583777,2024-09-29,2024-09,2024-08,174.53440038392654,3.7283087692501624
140,Sữa bột,12.780203263323333,13.10766113261593,2.5622273961192406,16.949153574374805,106.84518857510115,12.092371005936343,2024-09-29,2024-09,2024-08,12.73318011393808,-0.36793741395491963
141,Đường kính,21.306,26.145,22.71191213742607,7.644421388075756,1084.009933074502,13.497384889085623,2024-09-29,2024-09,2024-08,27.85485,30.737116305266113
142,Bột ngọt,27.5070400434736,27.7039463173212,0.7158395579327959,10.22056696084583,242.9847448550283,5.472737213449875,2024-09-29,2024-09,2024-08,28.6889034548917,4.296585199826012
143,Thức ăn cho gia súc,1342.4623611762283,1341.2132972192276,-0.09304275435376042,9.93551616551045,11345.342083763746,7.026749399530658,2024-09-29,2024-09,2024-08,1270.9920634668586,-5.3238213432479
144,Thức ăn cho thủy sản,710.1007087278057,744.5968463964899,4.857921875685278,5.796653366935203,6156.662882332399,0.9753147689679764,2024-09-29,2024-09,2024-08,675.795716475695,-4.831003804174543
145,Bia,373.83521010533,382.2326692364471,2.2462996807473274,6.9854073274370165,3289.7819700802997,-2.7764882848544374,2024-09-29,2024-09,2024-08,367.26953430039305,-1.7563021426170877
146,Thuốc lá điếu,652.5483641917436,631.484638211951,-3.227917980590206,6.042760405029554,5504.460823982837,6.227524356945352,2024-09-29,2024-09,2024-08,640.9582877445805,-1.7761252779353498
147,Vải dệt từ sợi tự nhiên,93.92085342300496,95.0929175154016,1.247927430043518,14.569780139038073,766.275135845432,15.916790827880135,2024-09-29,2024-09,2024-08,93.04031555325258,-0.9375318022149628
148,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,120.58540337625108,123.03003487547039,2.0273029991793976,14.075136648558555,1028.6104009645599,6.7909503951992605,2024-09-29,2024-09,2024-08,114.9944300570373,-4.6365257839448475
149,Quần áo mặc thường,692.636449125183,680.1729276880768,-1.7994319318378302,20.941132234722048,5471.117245478011,5.8243266959544115,2024-09-29,2024-09,2024-08,640.0840096494786,-7.587304933501471
150,"Giày, dép da",31.587559438658765,30.568066912726238,-3.2275128058320632,15.41652600614023,268.7264852211778,5.312605104132047,2024-09-29,2024-09,2024-08,28.17214536528263,-10.812529154107878
151,Phân U rê,209.62665960563382,211.4399375,0.865003477027912,-2.3565227778934883,2025.4998078239435,7.976702386586794,2024-09-29,2024-09,2024-08,221.58096169014087,5.7026630615573595
152,Phân hỗn hợp N.P.K,271.0455118570927,284.34969703895445,4.908469094620642,24.278713740801777,2376.52171167512,13.303554217797767,2024-09-29,2024-09,2024-08,240.38948383449934,-11.310288007556679
153,Sơn hoá học,116.31599222470507,120.81356742228442,3.866686868724557,0.42690558793385947,1014.9474144483759,6.945464306664448,2024-09-29,2024-09,2024-08,115.91751184725076,-0.34258434273122873
154,Xi măng,15.398013618686502,15.32476617070887,-0.475694136864135,8.817483282744234,134.47181710963642,1.9595335991619436,2024-09-29,2024-09,2024-08,14.185486683609742,-7.874567233823456
155,"Sắt, thép thô",2047.9625292796,1982.5770827514061,-3.1927071708286547,16.21202126327117,16685.17526976161,2.442486946128213,2024-09-29,2024-09,2024-08,1782.909929549253,-12.942258266003677
156,Thép cán,1761.0903702512062,1614.2804811075785,-8.336306394241788,15.141261134634703,13933.465429266878,16.82690375120744,2024-09-29,2024-09,2024-08,1561.8040296007316,-11.316076904222001
157,"Thép thanh, thép góc",1363.476494067585,1376.018296896831,0.9198400473946435,10.25787635391275,10708.724650983728,26.743447785047024,2024-09-29,2024-09,2024-08,1031.2377012853851,-24.3670348720901
