,Phân Loại,Số dự án,Vốn đăng ký cấp mới,Vốn đăng ký điều chỉnh,Vốn đăng ký,Date,Month,PreMonth,Số dự án trong tháng,Vốn đăng ký cấp mới trong tháng,Vốn đăng ký điều chỉnh trong tháng,Vốn đăng ký trong tháng,Vùng Miền,Trong Nước
2874,TP. Hồ Chí Minh,438,,,744.110805,2017-07-28,2017-07,2017-06,71,,,348.96438,Miền Nam,Trong Nước
2875,Tây Ninh,18,,,694.150529,2017-07-28,2017-07,2017-06,3,,,58.44052899999997,Miền Nam,Trong Nước
2876,Hà Nội,293,,,582.429558,2017-07-28,2017-07,2017-06,44,,,414.79795800000005,Miền Bắc,Trong Nước
2877,Bắc Giang,34,,,515.594699,2017-07-28,2017-07,2017-06,4,,,3.2951160000000073,Miền Bắc,Trong Nước
2878,Đồng Nai,45,,,297.616828,2017-07-28,2017-07,2017-06,7,,,26.399999999999977,Miền Nam,Trong Nước
2879,Bình Phước,8,,,282.869272,2017-07-28,2017-07,2017-06,0,,,0.0,Miền Nam,Trong Nước
2880,Quảng Ngãi,4,,,234,2017-07-28,2017-07,2017-06,1,,,65,Miền Trung,Trong Nước
2881,Bắc Ninh,92,,,228.890855,2017-07-28,2017-07,2017-06,18,,,24.622847999999976,Miền Bắc,Trong Nước
2882,Hải Phòng,31,,,146.426021,2017-07-28,2017-07,2017-06,,,,,Miền Bắc,Trong Nước
2883,Hải Dương,24,,,140.195,2017-07-28,2017-07,2017-06,3,,,5.799999999999983,Miền Bắc,Trong Nước
2884,Hưng Yên,27,,,133.453172,2017-07-28,2017-07,2017-06,4,,,8.883694999999989,Miền Bắc,Trong Nước
2885,Trà Vinh,2,,,125.9242,2017-07-28,2017-07,2017-06,0,,,0.0,Miền Nam,Trong Nước
2886,Bà Rịa - Vũng Tàu,9,,,123.580259,2017-07-28,2017-07,2017-06,1,,,2.0999999999999943,Miền Nam,Trong Nước
2887,Nhật Bản,220,,,4808.31857,2017-07-28,2017-07,2017-06,34,,,240.22446300000047,Châu Á,Nước Ngoài
2888,Xin-ga-po,100,,,2815.664539,2017-07-28,2017-07,2017-06,20,,,83.9595919999997,Châu Á,Nước Ngoài
2889,Hàn Quốc,444,,,1937.519629,2017-07-28,2017-07,2017-06,65,,,312.506944,Châu Á,Nước Ngoài
2890,Trung Quốc,148,,,1221.332229,2017-07-28,2017-07,2017-06,25,,,120.77431300000012,Châu Á,Nước Ngoài
2891,Đặc khu hành chính Hồng Kông (TQ),70,,,552.111358,2017-07-28,2017-07,2017-06,6,,,1.9351159999999936,Châu Á,Nước Ngoài
2892,Đức,23,,,322.319461,2017-07-28,2017-07,2017-06,3,,,0.37000000000000455,Châu Âu,Nước Ngoài
2893,Hoa Kỳ,35,,,251.994428,2017-07-28,2017-07,2017-06,,,,,Châu Mỹ,Nước Ngoài
2894,Thái Lan,27,,,182.558603,2017-07-28,2017-07,2017-06,7,,,36.165358999999995,Châu Á,Nước Ngoài
2895,Quần đảo Vigin thuộc Anh,16,,,154.383386,2017-07-28,2017-07,2017-06,0,,,0.0,Châu Mỹ,Nước Ngoài
2896,Đài Loan,57,,,131.889411,2017-07-28,2017-07,2017-06,7,,,11.156999999999996,Châu Á,Nước Ngoài
2897,Ấn Độ,21,,,76.03825,2017-07-28,2017-07,2017-06,1,,,0.014544999999998254,Châu Á,Nước Ngoài
2898,Ma-lai-xi-a,18,,,74.159615,2017-07-28,2017-07,2017-06,1,,,0.11461500000000058,Châu Á,Nước Ngoài
2899,Ôx-trây-li-a,19,,,70.750968,2017-07-28,2017-07,2017-06,0,,,0.0,Châu Úc,Nước Ngoài
2900,Hà Lan,22,,,70.428,2017-07-28,2017-07,2017-06,3,,,10.204999999999998,Châu Âu,Nước Ngoài
2901,Xa-moa,13,,,66.2,2017-07-28,2017-07,2017-06,1,,,0.20000000000000284,Châu Úc,Nước Ngoài
2902,Xây-Sen,12,,,31.45,2017-07-28,2017-07,2017-06,1,,,8.0,Châu Phi,Nước Ngoài
2903,Thụy Sỹ,2,,,30.07,2017-07-28,2017-07,2017-06,0,,,0.0,Châu Âu,Nước Ngoài
2904,Pháp,22,,,25.612253,2017-07-28,2017-07,2017-06,,,,,Châu Âu,Nước Ngoài
2905,Tây Ấn thuộc Anh,1,,,20,2017-07-28,2017-07,2017-06,0,,,0,Châu Mỹ,Nước Ngoài
2906,Đan Mạch,4,,,15.72737,2017-07-28,2017-07,2017-06,0,,,0.0,Châu Âu,Nước Ngoài
2907,Vương quốc Anh,15,,,14.093634,2017-07-28,2017-07,2017-06,1,,,0.4399999999999995,Châu Âu,Nước Ngoài
2908,Hung-ga-ri,3,,,13.22455,2017-07-28,2017-07,2017-06,0,,,0.0,Châu Âu,Nước Ngoài
2909,Xlô-va-ki,1,,,11,2017-07-28,2017-07,2017-06,0,,,0,Châu Âu,Nước Ngoài
2910,TỔNG SỐ,1183,,,11838.236573000002,2017-06-29,2017-06,2017-05,244,,,6242.836573000002,TỔNG SỐ,TỔNG SỐ
2911,Thanh Hóa,8,,,3054.504904,2017-06-29,2017-06,2017-05,2,,,2806.2,Miền Bắc,Trong Nước
2912,Nam Định,10,,,2121.288843,2017-06-29,2017-06,2017-05,,,,,Miền Bắc,Trong Nước
2913,Kiên Giang,5,,,1304.845638,2017-06-29,2017-06,2017-05,1,,,0.13670400000000882,Miền Nam,Trong Nước
2914,Bình Dương,92,,,1026.124461,2017-06-29,2017-06,2017-05,18,,,106.9021560000001,Miền Nam,Trong Nước
2915,Tây Ninh,15,,,635.71,2017-06-29,2017-06,2017-05,5,,,304.71000000000004,Miền Nam,Trong Nước
2916,Bắc Giang,30,,,512.299583,2017-06-29,2017-06,2017-05,6,,,206.57,Miền Bắc,Trong Nước
2917,TP. Hồ Chí Minh,367,,,395.146425,2017-06-29,2017-06,2017-05,84,,,53.48779300000001,Miền Nam,Trong Nước
2918,Bình Phước,8,,,282.869272,2017-06-29,2017-06,2017-05,0,,,0.0,Miền Nam,Trong Nước
2919,Đồng Nai,38,,,271.216828,2017-06-29,2017-06,2017-05,10,,,111.35519100000002,Miền Nam,Trong Nước
2920,Bắc Ninh,74,,,204.268007,2017-06-29,2017-06,2017-05,14,,,35.88300000000001,Miền Bắc,Trong Nước
2921,Quảng Ngãi,3,,,169,2017-06-29,2017-06,2017-05,1,,,69,Miền Trung,Trong Nước
2922,Hà Nội,249,,,167.6316,2017-06-29,2017-06,2017-05,47,,,28.61089199999998,Miền Bắc,Trong Nước
2923,Hải Dương,21,,,134.395,2017-06-29,2017-06,2017-05,4,,,31.500000000000014,Miền Bắc,Trong Nước
2924,Trà Vinh,2,,,125.9242,2017-06-29,2017-06,2017-05,,,,,Miền Nam,Trong Nước
2925,Hưng Yên,23,,,124.569477,2017-06-29,2017-06,2017-05,5,,,39.635000000000005,Miền Bắc,Trong Nước
2926,Nghệ An,3,,,122.723812,2017-06-29,2017-06,2017-05,0,,,0.0,Miền Bắc,Trong Nước
2927,Bà Rịa - Vũng Tàu,8,,,121.480259,2017-06-29,2017-06,2017-05,2,,,4.299999999999997,Miền Nam,Trong Nước
2928,Nhật Bản,186,,,4568.094107,2017-06-29,2017-06,2017-05,49,,,3029.507838,Châu Á,Nước Ngoài
2929,Xin-ga-po,80,,,2731.704947,2017-06-29,2017-06,2017-05,13,,,2133.937139,Châu Á,Nước Ngoài
2930,Hàn Quốc,379,,,1625.012685,2017-06-29,2017-06,2017-05,70,,,366.0463689999999,Châu Á,Nước Ngoài
2931,Trung Quốc,123,,,1100.557916,2017-06-29,2017-06,2017-05,33,,,343.979334,Châu Á,Nước Ngoài
2932,Đặc khu hành chính Hồng Kông (TQ),64,,,550.176242,2017-06-29,2017-06,2017-05,13,,,227.74,Châu Á,Nước Ngoài
2933,Đức,20,,,321.949461,2017-06-29,2017-06,2017-05,1,,,0.19999999999998863,Châu Âu,Nước Ngoài
2934,Quần đảo Vigin thuộc Anh,16,,,154.383386,2017-06-29,2017-06,2017-05,4,,,5.997569999999996,Châu Mỹ,Nước Ngoài
2935,Thái Lan,20,,,146.393244,2017-06-29,2017-06,2017-05,2,,,0.11000000000001364,Châu Á,Nước Ngoài
2936,Đài Loan,50,,,120.732411,2017-06-29,2017-06,2017-05,16,,,38.457058,Châu Á,Nước Ngoài
2937,Ấn Độ,20,,,76.023705,2017-06-29,2017-06,2017-05,6,,,0.4454550000000097,Châu Á,Nước Ngoài
2938,Ma-lai-xi-a,17,,,74.045,2017-06-29,2017-06,2017-05,2,,,27.270000000000003,Châu Á,Nước Ngoài
2939,Ôx-trây-li-a,19,,,70.750968,2017-06-29,2017-06,2017-05,6,,,11.646276999999998,Châu Úc,Nước Ngoài
2940,Xa-moa,12,,,66,2017-06-29,2017-06,2017-05,4,,,21.4,Châu Úc,Nước Ngoài
2941,Hà Lan,19,,,60.223,2017-06-29,2017-06,2017-05,6,,,16.073,Châu Âu,Nước Ngoài
2942,Thụy Sỹ,2,,,30.07,2017-06-29,2017-06,2017-05,0,,,0.0,Châu Âu,Nước Ngoài
2943,Xây-Sen,11,,,23.45,2017-06-29,2017-06,2017-05,2,,,2.6999999999999993,Châu Phi,Nước Ngoài
2944,Tây Ấn thuộc Anh,1,,,20,2017-06-29,2017-06,2017-05,0,,,0,Châu Mỹ,Nước Ngoài
2945,Đan Mạch,4,,,15.72737,2017-06-29,2017-06,2017-05,0,,,0.0,Châu Âu,Nước Ngoài
2946,Vương quốc Anh,14,,,13.653634,2017-06-29,2017-06,2017-05,2,,,0.22000000000000064,Châu Âu,Nước Ngoài
2947,Hung-ga-ri,3,,,13.22455,2017-06-29,2017-06,2017-05,,,,,Châu Âu,Nước Ngoài
2948,Xlô-va-ki,1,,,11,2017-06-29,2017-06,2017-05,0,,,0,Châu Âu,Nước Ngoài
2949,TỔNG SỐ,939,,,5595.4,2017-05-29,2017-05,2017-04,205,,,713.7856359999996,TỔNG SỐ,TỔNG SỐ
2950,Kiên Giang,4,,,1304.708934,2017-05-29,2017-05,2017-04,0,,,0.0,Miền Nam,Trong Nước
2951,Bình Dương,74,,,919.222305,2017-05-29,2017-05,2017-04,8,,,57.5,Miền Nam,Trong Nước
2952,TP. Hồ Chí Minh,283,,,341.658632,2017-05-29,2017-05,2017-04,71,,,129.17075200000002,Miền Nam,Trong Nước
2953,Tây Ninh,10,,,331,2017-05-29,2017-05,2017-04,2,,,5,Miền Nam,Trong Nước
2954,Bắc Giang,24,,,305.729583,2017-05-29,2017-05,2017-04,4,,,4.75,Miền Bắc,Trong Nước
2955,Bình Phước,8,,,282.869272,2017-05-29,2017-05,2017-04,1,,,0.6000000000000227,Miền Nam,Trong Nước
2956,Thanh Hóa,6,,,248.304904,2017-05-29,2017-05,2017-04,,,,,Miền Bắc,Trong Nước
2957,Bắc Ninh,60,,,168.385007,2017-05-29,2017-05,2017-04,13,,,25.869589999999988,Miền Bắc,Trong Nước
2958,Đồng Nai,28,,,159.861637,2017-05-29,2017-05,2017-04,6,,,7.314999999999998,Miền Nam,Trong Nước
2959,Hà Nội,202,,,139.020708,2017-05-29,2017-05,2017-04,47,,,6.2583410000000015,Miền Bắc,Trong Nước
2960,Nghệ An,3,,,122.723812,2017-05-29,2017-05,2017-04,0,,,0.0,Miền Bắc,Trong Nước
2961,Bà Rịa - Vũng Tàu,6,,,117.180259,2017-05-29,2017-05,2017-04,1,,,4.0,Miền Nam,Trong Nước
2962,Hải Dương,17,,,102.895,2017-05-29,2017-05,2017-04,2,,,5.25,Miền Bắc,Trong Nước
2963,Quảng Ngãi,2,,,100,2017-05-29,2017-05,2017-04,,,,,Miền Trung,Trong Nước
2964,Hưng Yên,18,,,84.934477,2017-05-29,2017-05,2017-04,4,,,7.188600000000008,Miền Bắc,Trong Nước
2965,Quảng Nam,10,,,76.586454,2017-05-29,2017-05,2017-04,2,,,0.033900000000002706,Miền Trung,Trong Nước
2966,Hải Phòng,15,,,63.32,2017-05-29,2017-05,2017-04,5,,,5.479999999999997,Miền Bắc,Trong Nước
2967,Long An,34,,,62.001759,2017-05-29,2017-05,2017-04,7,,,12.476509,Miền Nam,Trong Nước
2968,Nhật Bản,137,,,1538.586269,2017-05-29,2017-05,2017-04,30,,,17.021439999999984,Châu Á,Nước Ngoài
2969,Hàn Quốc,309,,,1258.966316,2017-05-29,2017-05,2017-04,75,,,166.86147299999993,Châu Á,Nước Ngoài
2970,Trung Quốc,90,,,756.578582,2017-05-29,2017-05,2017-04,10,,,21.412425999999982,Châu Á,Nước Ngoài
2971,Xin-ga-po,67,,,597.767808,2017-05-29,2017-05,2017-04,12,,,98.86801299999996,Châu Á,Nước Ngoài
2972,Đặc khu hành chính Hồng Kông (TQ),51,,,322.436242,2017-05-29,2017-05,2017-04,9,,,39.331259999999986,Châu Á,Nước Ngoài
2973,Đức,19,,,321.749461,2017-05-29,2017-05,2017-04,5,,,282.3,Châu Âu,Nước Ngoài
2974,Quần đảo Vigin thuộc Anh,12,,,148.385816,2017-05-29,2017-05,2017-04,4,,,20.216300000000018,Châu Mỹ,Nước Ngoài
2975,Thái Lan,18,,,146.283244,2017-05-29,2017-05,2017-04,4,,,23.39999999999999,Châu Á,Nước Ngoài
2976,Đài Loan,34,,,82.275353,2017-05-29,2017-05,2017-04,8,,,4.5464569999999895,Châu Á,Nước Ngoài
2977,Ấn Độ,14,,,75.57825,2017-05-29,2017-05,2017-04,5,,,1.1940000000000026,Châu Á,Nước Ngoài
2978,Ôx-trây-li-a,13,,,59.104691,2017-05-29,2017-05,2017-04,3,,,0.4643000000000015,Châu Úc,Nước Ngoài
2979,Ma-lai-xi-a,15,,,46.775,2017-05-29,2017-05,2017-04,4,,,0.5549999999999997,Châu Á,Nước Ngoài
2980,Xa-moa,8,,,44.6,2017-05-29,2017-05,2017-04,2,,,3.1000000000000014,Châu Úc,Nước Ngoài
2981,Hà Lan,13,,,44.15,2017-05-29,2017-05,2017-04,1,,,0.10000000000000142,Châu Âu,Nước Ngoài
2982,Thụy Sỹ,2,,,30.07,2017-05-29,2017-05,2017-04,0,,,0.0,Châu Âu,Nước Ngoài
2983,Xây-Sen,9,,,20.75,2017-05-29,2017-05,2017-04,3,,,10.45,Châu Phi,Nước Ngoài
2984,Tây Ấn thuộc Anh,1,,,20,2017-05-29,2017-05,2017-04,,,,,Châu Mỹ,Nước Ngoài
2985,Đan Mạch,4,,,15.72737,2017-05-29,2017-05,2017-04,0,,,0.0,Châu Âu,Nước Ngoài
2986,Vương quốc Anh,12,,,13.433634,2017-05-29,2017-05,2017-04,5,,,1.2053840000000005,Châu Âu,Nước Ngoài
2987,Xlô-va-ki,1,,,11,2017-05-29,2017-05,2017-04,,,,,Châu Âu,Nước Ngoài
2988,Hoa Kỳ,26,,,8.002885,2017-05-29,2017-05,2017-04,5,,,0.25099999999999945,Châu Mỹ,Nước Ngoài
2989,TỔNG SỐ,734,,,4881.614364,2017-04-28,2017-04,2017-03,241,,,1964.4022059999998,TỔNG SỐ,TỔNG SỐ
2990,Kiên Giang,4,,,1304.708934,2017-04-28,2017-04,2017-03,,,,,Miền Nam,Trong Nước
2991,Bình Dương,66,,,861.722305,2017-04-28,2017-04,2017-03,20,,,61.345249999999965,Miền Nam,Trong Nước
2992,Tây Ninh,8,,,326,2017-04-28,2017-04,2017-03,2,,,51,Miền Nam,Trong Nước
2993,Bắc Giang,20,,,300.979583,2017-04-28,2017-04,2017-03,5,,,122.779583,Miền Bắc,Trong Nước
2994,Bình Phước,7,,,282.269272,2017-04-28,2017-04,2017-03,2,,,1.5,Miền Nam,Trong Nước
2995,TP. Hồ Chí Minh,212,,,212.48788,2017-04-28,2017-04,2017-03,71,,,79.27681299999998,Miền Nam,Trong Nước
2996,Đồng Nai,22,,,152.546637,2017-04-28,2017-04,2017-03,8,,,27.433800000000005,Miền Nam,Trong Nước
2997,Bắc Ninh,47,,,142.515417,2017-04-28,2017-04,2017-03,20,,,26.496117000000012,Miền Bắc,Trong Nước
2998,Hà Nội,155,,,132.762367,2017-04-28,2017-04,2017-03,52,,,31.29895300000001,Miền Bắc,Trong Nước
2999,Nghệ An,3,,,122.723812,2017-04-28,2017-04,2017-03,1,,,0.5,Miền Bắc,Trong Nước
3000,Bà Rịa - Vũng Tàu,5,,,113.180259,2017-04-28,2017-04,2017-03,3,,,0.71875,Miền Nam,Trong Nước
3001,Hải Dương,15,,,97.645,2017-04-28,2017-04,2017-03,1,,,0.14999999999999147,Miền Bắc,Trong Nước
3002,Hưng Yên,14,,,77.745877,2017-04-28,2017-04,2017-03,7,,,14.291717999999996,Miền Bắc,Trong Nước
3003,Quảng Nam,8,,,76.552554,2017-04-28,2017-04,2017-03,0,,,0.0,Miền Trung,Trong Nước
3004,Hải Phòng,10,,,57.84,2017-04-28,2017-04,2017-03,,,,,Miền Bắc,Trong Nước
3005,Tiền Giang,4,,,54.621019,2017-04-28,2017-04,2017-03,0,,,0.0,Miền Nam,Trong Nước
3006,Long An,27,,,49.52525,2017-04-28,2017-04,2017-03,,,,,Miền Nam,Trong Nước
3007,Phú Thọ,8,,,45.002,2017-04-28,2017-04,2017-03,,,,,Miền Bắc,Trong Nước
3008,Nhật Bản,107,,,1521.564829,2017-04-28,2017-04,2017-03,34,,,1303.2308899999998,Châu Á,Nước Ngoài
3009,Hàn Quốc,234,,,1092.104843,2017-04-28,2017-04,2017-03,75,,,160.77083100000004,Châu Á,Nước Ngoài
3010,Trung Quốc,80,,,735.166156,2017-04-28,2017-04,2017-03,22,,,51.27776200000005,Châu Á,Nước Ngoài
3011,Xin-ga-po,55,,,498.899795,2017-04-28,2017-04,2017-03,28,,,52.62038000000001,Châu Á,Nước Ngoài
3012,Đặc khu hành chính Hồng Kông (TQ),42,,,283.104982,2017-04-28,2017-04,2017-03,15,,,198.32,Châu Á,Nước Ngoài
3013,Quần đảo Vigin thuộc Anh,8,,,128.169516,2017-04-28,2017-04,2017-03,2,,,3.1487499999999926,Châu Mỹ,Nước Ngoài
3014,Thái Lan,14,,,122.883244,2017-04-28,2017-04,2017-03,4,,,14.391019,Châu Á,Nước Ngoài
3015,Đài Loan,26,,,77.728896,2017-04-28,2017-04,2017-03,11,,,48.275000000000006,Châu Á,Nước Ngoài
3016,Ấn Độ,9,,,74.38425,2017-04-28,2017-04,2017-03,4,,,1.2800000000000011,Châu Á,Nước Ngoài
3017,Ôx-trây-li-a,10,,,58.640391,2017-04-28,2017-04,2017-03,3,,,29.121000000000002,Châu Úc,Nước Ngoài
3018,Ma-lai-xi-a,11,,,46.22,2017-04-28,2017-04,2017-03,5,,,0.6299999999999955,Châu Á,Nước Ngoài
3019,Hà Lan,12,,,44.05,2017-04-28,2017-04,2017-03,6,,,24.749999999999996,Châu Âu,Nước Ngoài
3020,Xa-moa,6,,,41.5,2017-04-28,2017-04,2017-03,0,,,0.0,Châu Úc,Nước Ngoài
3021,Đức,14,,,39.449461,2017-04-28,2017-04,2017-03,3,,,12.854299999999999,Châu Âu,Nước Ngoài
3022,Thụy Sỹ,2,,,30.07,2017-04-28,2017-04,2017-03,,,,,Châu Âu,Nước Ngoài
3023,Đan Mạch,4,,,15.72737,2017-04-28,2017-04,2017-03,1,,,8.18,Châu Âu,Nước Ngoài
3024,Vương quốc Anh,7,,,12.22825,2017-04-28,2017-04,2017-03,4,,,0.9682499999999994,Châu Âu,Nước Ngoài
3025,Xlô-va-ki,1,,,11,2017-04-28,2017-04,2017-03,,,,,Châu Âu,Nước Ngoài
3026,Xây-Sen,6,,,10.3,2017-04-28,2017-04,2017-03,1,,,2.500000000000001,Châu Phi,Nước Ngoài
3027,Hoa Kỳ,21,,,7.751885,2017-04-28,2017-04,2017-03,4,,,2.5528899999999997,Châu Mỹ,Nước Ngoài
3028,TỔNG SỐ,493,,,2917.2121580000003,2017-03-29,2017-03,2017-02,180,,,888.3252440000008,TỔNG SỐ,TỔNG SỐ
3029,Bình Dương,46,,,800.377055,2017-03-29,2017-03,2017-02,15,,,93.63650000000007,Miền Nam,Trong Nước
3030,Bình Phước,5,,,280.769272,2017-03-29,2017-03,2017-02,,,,,Miền Nam,Trong Nước
3031,Tây Ninh,6,,,275,2017-03-29,2017-03,2017-02,1,,,3,Miền Nam,Trong Nước
3032,Bắc Giang,15,,,178.2,2017-03-29,2017-03,2017-02,6,,,17.75,Miền Bắc,Trong Nước
3033,TP. Hồ Chí Minh,141,,,133.211067,2017-03-29,2017-03,2017-02,45,,,14.105976000000013,Miền Nam,Trong Nước
3034,Đồng Nai,14,,,125.112837,2017-03-29,2017-03,2017-02,6,,,7.728836999999999,Miền Nam,Trong Nước
3035,Nghệ An,2,,,122.223812,2017-03-29,2017-03,2017-02,0,,,0.0,Miền Bắc,Trong Nước
3036,Bắc Ninh,27,,,116.0193,2017-03-29,2017-03,2017-02,,,,,Miền Bắc,Trong Nước
3037,Bà Rịa - Vũng Tàu,2,,,112.461509,2017-03-29,2017-03,2017-02,1,,,3.75,Miền Nam,Trong Nước
3038,Hà Nội,103,,,101.463414,2017-03-29,2017-03,2017-02,33,,,31.697260999999997,Miền Bắc,Trong Nước
3039,Hải Dương,14,,,97.495,2017-03-29,2017-03,2017-02,6,,,8.245000000000005,Miền Bắc,Trong Nước
3040,Quảng Nam,8,,,76.552554,2017-03-29,2017-03,2017-02,4,,,57.062,Miền Trung,Trong Nước
3041,Hưng Yên,7,,,63.454159,2017-03-29,2017-03,2017-02,2,,,17.429595,Miền Bắc,Trong Nước
3042,Tiền Giang,4,,,54.621019,2017-03-29,2017-03,2017-02,,,,,Miền Nam,Trong Nước
3043,Đăk Lăk,1,,,45,2017-03-29,2017-03,2017-02,,,,,Tây Nguyên,Trong Nước
3044,Nam Định,4,,,33.9,2017-03-29,2017-03,2017-02,2,,,2.3999999999999986,Miền Bắc,Trong Nước
3045,Ninh Bình,3,,,31.496,2017-03-29,2017-03,2017-02,1,,,19.796,Miền Bắc,Trong Nước
3046,Vĩnh Phúc,12,,,31.352871,2017-03-29,2017-03,2017-02,4,,,13.150000000000002,Miền Bắc,Trong Nước
3047,Hàn Quốc,159,,,931.334012,2017-03-29,2017-03,2017-02,62,,,509.19888000000003,Châu Á,Nước Ngoài
3048,Trung Quốc,58,,,683.888394,2017-03-29,2017-03,2017-02,23,,,75.90649999999994,Châu Á,Nước Ngoài
3049,Xin-ga-po,27,,,446.279415,2017-03-29,2017-03,2017-02,7,,,4.91386,Châu Á,Nước Ngoài
3050,Nhật Bản,73,,,218.333939,2017-03-29,2017-03,2017-02,24,,,100.81425799999998,Châu Á,Nước Ngoài
3051,Quần đảo Vigin thuộc Anh,6,,,125.020766,2017-03-29,2017-03,2017-02,3,,,19.190265999999994,Châu Mỹ,Nước Ngoài
3052,Thái Lan,10,,,108.492225,2017-03-29,2017-03,2017-02,4,,,5.710809000000012,Châu Á,Nước Ngoài
3053,Đặc khu hành chính Hồng Kông (TQ),27,,,84.784982,2017-03-29,2017-03,2017-02,14,,,44.56006,Châu Á,Nước Ngoài
3054,Ấn Độ,5,,,73.10425,2017-03-29,2017-03,2017-02,1,,,62.99999999999999,Châu Á,Nước Ngoài
3055,Ma-lai-xi-a,6,,,45.59,2017-03-29,2017-03,2017-02,3,,,1.345000000000006,Châu Á,Nước Ngoài
3056,Xa-moa,6,,,41.5,2017-03-29,2017-03,2017-02,2,,,7.5,Châu Úc,Nước Ngoài
3057,Ôx-trây-li-a,7,,,29.519391,2017-03-29,2017-03,2017-02,,,,,Châu Úc,Nước Ngoài
3058,Đài Loan,15,,,29.453896,2017-03-29,2017-03,2017-02,6,,,3.3599999999999994,Châu Á,Nước Ngoài
3059,Đức,11,,,26.595161,2017-03-29,2017-03,2017-02,1,,,0.010000000000001563,Châu Âu,Nước Ngoài
3060,Hà Lan,6,,,19.3,2017-03-29,2017-03,2017-02,1,,,0.10000000000000142,Châu Âu,Nước Ngoài
3061,Vương quốc Anh,3,,,11.26,2017-03-29,2017-03,2017-02,,,,,Châu Âu,Nước Ngoài
3062,Xây-Sen,5,,,7.8,2017-03-29,2017-03,2017-02,1,,,2.0,Châu Phi,Nước Ngoài
3063,Đan Mạch,3,,,7.54737,2017-03-29,2017-03,2017-02,0,,,0.0,Châu Âu,Nước Ngoài
3064,Pháp,11,,,7.189708,2017-03-29,2017-03,2017-02,5,,,5.184000000000001,Châu Âu,Nước Ngoài
3065,Hoa Kỳ,17,,,5.198995,2017-03-29,2017-03,2017-02,6,,,5.198995,Châu Mỹ,Nước Ngoài
3066,TỔNG SỐ,313,,,2028.8869139999995,2017-02-28,2017-02,2017-01,138,,,785.0851289999998,TỔNG SỐ,TỔNG SỐ
3067,Bình Dương,31,,,706.740555,2017-02-28,2017-02,2017-01,12,,,40.5,Miền Nam,Trong Nước
3068,Tây Ninh,5,,,272,2017-02-28,2017-02,2017-01,2,,,240,Miền Nam,Trong Nước
3069,Bắc Giang,9,,,160.45,2017-02-28,2017-02,2017-01,1,,,1.0,Miền Bắc,Trong Nước
3070,Nghệ An,2,,,122.223812,2017-02-28,2017-02,2017-01,,,,,Miền Bắc,Trong Nước
3071,TP. Hồ Chí Minh,96,,,119.105091,2017-02-28,2017-02,2017-01,43,,,43.894699,Miền Nam,Trong Nước
3072,Đồng Nai,8,,,117.384,2017-02-28,2017-02,2017-01,,,,,Miền Nam,Trong Nước
3073,Bà Rịa - Vũng Tàu,1,,,108.711509,2017-02-28,2017-02,2017-01,0,,,0.0,Miền Nam,Trong Nước
3074,Hải Dương,8,,,89.25,2017-02-28,2017-02,2017-01,4,,,27.5,Miền Bắc,Trong Nước
3075,Hà Nội,70,,,69.766153,2017-02-28,2017-02,2017-01,30,,,39.737962,Miền Bắc,Trong Nước
3076,Hưng Yên,5,,,46.024564,2017-02-28,2017-02,2017-01,,,,,Miền Bắc,Trong Nước
3077,Nam Định,2,,,31.5,2017-02-28,2017-02,2017-01,,,,,Miền Bắc,Trong Nước
3078,Hà Nam,3,,,28.804,2017-02-28,2017-02,2017-01,0,,,0.0,Miền Bắc,Trong Nước
3079,Long An,13,,,21.86,2017-02-28,2017-02,2017-01,4,,,5.34,Miền Nam,Trong Nước
3080,Quảng Nam,4,,,19.490554,2017-02-28,2017-02,2017-01,3,,,6.030999999999999,Miền Trung,Trong Nước
3081,Vĩnh Phúc,8,,,18.202871,2017-02-28,2017-02,2017-01,5,,,14.498399999999998,Miền Bắc,Trong Nước
3082,Quảng Ninh,1,,,12.914922,2017-02-28,2017-02,2017-01,,,,,Miền Bắc,Trong Nước
3083,Ninh Bình,2,,,11.7,2017-02-28,2017-02,2017-01,1,,,1.6999999999999993,Miền Bắc,Trong Nước
3084,Trung Quốc,35,,,607.981894,2017-02-28,2017-02,2017-01,14,,,297.842,Châu Á,Nước Ngoài
3085,Xin-ga-po,20,,,441.365555,2017-02-28,2017-02,2017-01,10,,,24.704999999999984,Châu Á,Nước Ngoài
3086,Hàn Quốc,97,,,422.135132,2017-02-28,2017-02,2017-01,39,,,74.33775200000002,Châu Á,Nước Ngoài
3087,Nhật Bản,49,,,117.519681,2017-02-28,2017-02,2017-01,21,,,60.749087,Châu Á,Nước Ngoài
3088,Quần đảo Vigin thuộc Anh,3,,,105.8305,2017-02-28,2017-02,2017-01,,,,,Châu Mỹ,Nước Ngoài
3089,Thái Lan,6,,,102.781416,2017-02-28,2017-02,2017-01,3,,,99.217812,Châu Á,Nước Ngoài
3090,Ma-lai-xi-a,3,,,44.245,2017-02-28,2017-02,2017-01,1,,,0.17599999999999483,Châu Á,Nước Ngoài
3091,Đặc khu hành chính Hồng Kông (TQ),13,,,40.224922,2017-02-28,2017-02,2017-01,7,,,29.184922,Châu Á,Nước Ngoài
3092,Xa-moa,4,,,34,2017-02-28,2017-02,2017-01,2,,,14,Châu Úc,Nước Ngoài
