,Phân Loại,E-Total-M,YOP,YTD-YOY,Total-YOY,Total-Pre-Month,E-MOM,Date,Month,PreMonth,PreYearMonth,Total-M,MOM,M-YOY
882,Hòa Bình,519.004,7.293898139664997,105.17153499313858,1046.58,527.576,-1.6247896037727259,2023-02-28,2023-02,2023-01,2022-02,549.45,4.146132500341196,48.85080514076418
883,Thái Bình,476.18,12.898500833620204,45.53196185218343,936.341,460.161,3.48117289383498,2023-02-28,2023-02,2023-01,2022-02,472.28,2.633643442186525,50.383218012361056
884,Đắk Lắk,477.581,10.430014923740048,105.33963975695403,930.359,452.778,5.47796050161449,2023-02-28,2023-02,2023-01,2022-02,439.253,-2.9871150983484256,
885,An Giang,458.896,11.599986140683827,32.61961102034289,887.2,428.304,7.142590309686582,2023-02-28,2023-02,2023-01,2022-02,474.194,10.714352422578372,63.674896536965406
886,Nam Định,477.2,10.304768323339433,10.612594688189887,882.85,405.65,17.638358190558364,2023-02-28,2023-02,2023-01,2022-02,480.367,18.41908048810552,
887,Cần Thơ,478.726,15.088165759233318,44.81634570538256,856.971,378.245,26.565057039749362,2023-02-28,2023-02,2023-01,2022-02,488.276,29.089875609723833,66.12999809466783
888,Ninh Bình,318.495,12.49800587980583,16.102941070572157,806.148,487.653,-34.688190168008816,2023-02-28,2023-02,2023-01,2022-02,333.97,-31.514827141430473,13.176791929159876
889,Vĩnh Phúc,412.383,10.351979422517338,5.530561886843003,795.902,383.519,7.526093883223524,2023-02-28,2023-02,2023-01,2022-02,414.331,8.03402178249317,36.72981793821714
890,Bắc Giang,382.584,8.320291543487972,2.976402146976781,741.323,358.739,6.646893702664073,2023-02-28,2023-02,2023-01,2022-02,398.882,11.190029520068919,12.508814387336614
891,Quảng Nam,310.997,9.355237064593535,0.5225578398180062,727.722,416.725,-25.371168036474884,2023-02-28,2023-02,2023-01,2022-02,310.997,-25.371168036474884,-0.44273000832319553
892,Phú Thọ,368.662,13.33237624237411,11.580680656221446,716.936,348.274,5.854011496695136,2023-02-28,2023-02,2023-01,2022-02,368.662,5.854011496695136,26.390022147103394
893,Đồng Tháp,357.047,11.927236308722689,43.3707277844793,713.126,356.079,0.2718497861429654,2023-02-28,2023-02,2023-01,2022-02,357.047,0.2718497861429654,
894,Lào Cai,356.26,11.536605312479656,31.20422539151454,703.5,347.24,2.5976270014975285,2023-02-28,2023-02,2023-01,2022-02,356.26,2.5976270014975285,
895,TỔNG SỐ,27025.363999999998,3.970389599012785,3.1674499278286277,27025.363999999998,,,2023-01-29,2023-01,2022-12,2022-01,26929.494000000002,,4.3633213970143885
896,Trung ương,4185.32,3.1464412211796273,15.667698430245409,4185.32,,,2023-01-29,2023-01,2022-12,2022-01,4494.32,,30.930490007574406
897,Bộ Giao thông Vận tải,2798.41,3.0611270674293087,54.21380667133241,2798.41,,,2023-01-29,2023-01,2022-12,2022-01,3206.41,,106.30215605154962
898,Bộ NN và PTNT,275.62,2.797648278302361,23.480130818511725,275.62,,,2023-01-29,2023-01,2022-12,2022-01,270.32,,60.227609507438785
899,"Bộ Văn hoá, Thể thao và Du lịch",58.61999999999999,3.0322780881440097,37.92941176470586,58.61999999999999,,,2023-01-29,2023-01,2022-12,2022-01,53.019999999999996,,24.75294117647057
900,Bộ Giáo dục - Đào tạo,45.72,2.058687915159724,-10.598357450136888,45.72,,,2023-01-29,2023-01,2022-12,2022-01,44.62,,-12.74931560422371
901,Bộ Tài nguyên và Môi trường,44.12,2.7399727368986513,-35.70387642086857,44.12,,,2023-01-29,2023-01,2022-12,2022-01,40.519999999999996,,-40.95016030311863
902,Bộ Y tế,38.32,1.8571290103712317,-12.770316412474386,38.32,,,2023-01-29,2023-01,2022-12,2022-01,37.82,,-13.908490780787616
903,Bộ Công Thương,34.23,3.7938571213236267,39.08980089394555,34.23,,,2023-01-29,2023-01,2022-12,2022-01,33.75,,41.74716505669886
904,Bộ Xây dựng,25.81,4.330972916736584,-43.56002624097967,25.81,,,2023-01-29,2023-01,2022-12,2022-01,21.61,,-47.073230467793294
905,Bộ Thông tin và Truyền thông,14.46,2.347783731125183,91.77718832891247,14.46,,,2023-01-29,2023-01,2022-12,2022-01,12.760000000000002,,181.05726872246692
906,Bộ Khoa học và Công nghệ,10.43,3.551242764725911,-39.53623188405796,10.43,,,2023-01-29,2023-01,2022-12,2022-01,9.129999999999999,,-47.07246376811594
907,Địa phương,22840.043999999998,4.170514799101686,1.1640642981750347,22840.043999999998,,,2023-01-29,2023-01,2022-12,2022-01,22435.174000000003,,0.28686245585805636
908,Vốn ngân sách NN cấp tỉnh,15705.23,3.928957021634717,5.9211124111104425,15705.23,,,2023-01-29,2023-01,2022-12,2022-01,15430.647,,5.219450066974858
909,Vốn ngân sách NN cấp huyện,6258.998,4.818987856085127,-6.497003765069138,6258.998,,,2023-01-29,2023-01,2022-12,2022-01,6100.007,,-8.301679911296262
910,Vốn ngân sách NN cấp xã,875.816,4.854046778344651,-17.066020226506566,875.816,,,2023-01-29,2023-01,2022-12,2022-01,904.52,,-14.144693129828951
911,Hà Nội,2698.893,5.233135643910226,-18.42042502255694,2698.893,,,2023-01-29,2023-01,2022-12,2022-01,2471.436,,-25.295779245804866
912,TP. Hồ Chí Minh,1638.135,2.329089223723086,99.67272461330313,1638.135,,,2023-01-29,2023-01,2022-12,2022-01,1505.96,,83.56187759778649
913,Quảng Ninh,843.883,5.50016535372205,-16.466084883808392,843.883,,,2023-01-29,2023-01,2022-12,2022-01,770.154,,-23.76433834738296
914,Hải Phòng,724.022,3.4515273927105765,0.5780282582331893,724.022,,,2023-01-29,2023-01,2022-12,2022-01,756.286,,5.060004639784623
915,Bà Rịa - Vũng Tàu,670.826,5.268269636050342,-0.8108707545356282,670.826,,,2023-01-29,2023-01,2022-12,2022-01,618.076,,-8.610548417145964
916,Hòa Bình,656.59,4.575952702633952,87.07760163203903,656.59,,,2023-01-29,2023-01,2022-12,2022-01,527.576,,21.883692347499846
917,Đồng Nai,589.046,4.5457376233822515,25.071076864931683,589.046,,,2023-01-29,2023-01,2022-12,2022-01,537.568,,14.140845788151665
918,Bình Dương,545.429,2.9205685606640897,63.59745288649867,545.429,,,2023-01-29,2023-01,2022-12,2022-01,551.287,,
919,Đắk Lắk,526.284,5.900034260028233,103.79804676306352,526.284,,,2023-01-29,2023-01,2022-12,2022-01,452.778,,
920,Nghệ An,524.861,5.803737491015647,-13.097016037432823,524.861,,,2023-01-29,2023-01,2022-12,2022-01,517.688,,-14.284673539063718
921,Thanh Hóa,495.158,3.9594990137196446,-29.118240288360923,495.158,,,2023-01-29,2023-01,2022-12,2022-01,527.282,,-24.51969669424207
922,Nam Định,478.0,5.579293491030469,3.2885965499880143,478.0,,,2023-01-29,2023-01,2022-12,2022-01,405.65,,9.102889955756368
923,An Giang,420.656,5.500004249318638,10.913769827877147,420.656,,,2023-01-29,2023-01,2022-12,2022-01,428.304,,12.930307121160965
924,Thái Bình,393.461,5.4200948548627474,19.469182397575764,393.461,,,2023-01-29,2023-01,2022-12,2022-01,460.161,,
925,Ninh Bình,390.392,6.0523892776874195,-2.2191498101449696,390.392,,,2023-01-29,2023-01,2022-12,2022-01,487.653,,22.141654894653
926,Vĩnh Phúc,370.635,4.820701409551319,-17.848799322637987,370.635,,,2023-01-29,2023-01,2022-12,2022-01,383.519,,-14.993062358975266
927,Thái Nguyên,362.08,4.5468792696060305,7.00712238082572,362.08,,,2023-01-29,2023-01,2022-12,2022-01,362.08,,
928,Bắc Giang,357.767,4.015423431674265,-2.0787602432655916,357.767,,,2023-01-29,2023-01,2022-12,2022-01,358.739,,-1.812722724311783
929,Phú Thọ,357.137,6.641436410046034,7.128673073923423,357.137,,,2023-01-29,2023-01,2022-12,2022-01,348.274,,
930,Quảng Nam,349.419,4.491959264490023,-15.098685729142119,349.419,,,2023-01-29,2023-01,2022-12,2022-01,416.725,,1.2552270755833206
931,Hưng Yên,348.96,2.9064600605779036,70.99260580461487,348.96,,,2023-01-29,2023-01,2022-12,2022-01,348.96,,
932,Lào Cai,348.66,5.717630146764971,8.569471258641087,348.66,,,2023-01-29,2023-01,2022-12,2022-01,347.24,,7.458067710589859
933,TỔNG SỐ,65944.864,85.20359288512253,18.808402341164694,511562.128,58172.051,13.361765429243675,2022-12-29,2022-12,2022-11,2021-12,65944.864,13.361765429243675,17.691677117264177
934,Trung ương,12035.210000000001,78.86316649846177,23.396063232945494,91626.92000000001,10388.72,15.848824494259176,2022-12-29,2022-12,2022-11,2021-12,12035.210000000001,15.848824494259176,31.485934473404484
935,Bộ Giao thông Vận tải,6141.4,84.14086513815249,29.334028583024917,46332.7,5146.4,19.33390331105238,2022-12-29,2022-12,2022-11,2021-12,6141.4,19.33390331105238,35.532251087983184
936,Bộ NN và PTNT,750.31,73.72465347727534,39.52583841281543,5262.51,651.94,15.088811853851553,2022-12-29,2022-12,2022-11,2021-12,750.31,15.088811853851553,62.647677266913774
937,Bộ Tài nguyên và Môi trường,159.83,78.86663099517028,25.750836339170576,1345.71,142.73,11.980662789883013,2022-12-29,2022-12,2022-11,2021-12,159.83,11.980662789883013,17.057272594111623
938,Bộ Xây dựng,112.72,89.72615446662634,86.71926143516575,1112.38,102.11999999999999,10.379945162553867,2022-12-29,2022-12,2022-11,2021-12,112.72,10.379945162553867,100.78375489846812
939,Bộ Giáo dục - Đào tạo,122.52,61.14445884310518,-46.593643448611786,877.146,105.42,16.220830961866824,2022-12-29,2022-12,2022-11,2021-12,122.52,16.220830961866824,-58.97126783202733
940,Bộ Y tế,115.22,52.34030268036225,-61.60032283812165,861.1550000000001,97.12,18.636738056013186,2022-12-29,2022-12,2022-11,2021-12,115.22,18.636738056013186,-67.71916061972937
941,"Bộ Văn hoá, Thể thao và Du lịch",120.64,66.94719614092514,13.835630483500069,777.19,105.32,14.546145081655908,2022-12-29,2022-12,2022-11,2021-12,120.64,14.546145081655908,17.331258510017506
942,Bộ Công Thương,70.12,70.10439197581353,-22.74803044465216,578.54,59.16,18.526031102096027,2022-12-29,2022-12,2022-11,2021-12,70.12,18.526031102096027,-32.848113388239796
943,Bộ Khoa học và Công nghệ,40.22,70.70941004388102,13.629240774112645,290.04999999999995,36.42999999999999,10.403513587702463,2022-12-29,2022-12,2022-11,2021-12,40.22,10.403513587702463,-6.9842738205365436
944,Bộ Thông tin và Truyền thông,16.32,79.67391304347825,-50.35132413241093,128.27499999999998,14.929999999999998,9.310113864701947,2022-12-29,2022-12,2022-11,2021-12,16.32,9.310113864701947,-56.0344827586207
945,Địa phương,53909.653999999995,86.72494266292202,17.852377553826557,419935.20800000004,47783.331,12.821046318432664,2022-12-29,2022-12,2022-11,2021-12,53909.653999999995,12.821046318432664,14.99829751937844
946,Vốn ngân sách NN cấp tỉnh,35939.797,82.54786851576714,16.448654482164997,277645.526,32105.812,11.941716347183487,2022-12-29,2022-12,2022-11,2021-12,35939.797,11.941716347183487,16.03963902880021
947,Vốn ngân sách NN cấp huyện,15329.587,94.4381607137735,22.792447559283772,122116.434,13382.209,14.551992126262547,2022-12-29,2022-12,2022-11,2021-12,15329.587,14.551992126262547,12.774519187265938
948,Vốn ngân sách NN cấp xã,2640.27,108.681540441287,9.36274661543726,20173.248,2295.31,15.028906770762987,2022-12-29,2022-12,2022-11,2021-12,2640.27,15.028906770762987,14.087994330752224
949,Hà Nội,5313.364,90.81583001576942,6.773421409268195,46280.963,4522.794,17.479681807307585,2022-12-29,2022-12,2022-11,2021-12,5313.364,17.479681807307585,-11.580217691132063
950,TP. Hồ Chí Minh,3492.531,67.28128546346497,43.456342003472514,30013.111,3387.705,3.0943072079770815,2022-12-29,2022-12,2022-11,2021-12,3492.531,3.0943072079770815,-4.791020530335885
951,Hải Phòng,2883.829,88.139584400581,14.730766533247404,17977.913,2631.253,9.599076941669992,2022-12-29,2022-12,2022-11,2021-12,2883.829,9.599076941669992,3.2012905936322795
952,Quảng Ninh,1578.209,99.71650655472575,-8.375126900635479,16577.593,1526.494,3.3878285797389367,2022-12-29,2022-12,2022-11,2021-12,1578.209,3.3878285797389367,-6.108337106151936
953,Bình Định,1428.579,92.10887136564668,27.676098748428373,10267.468,1093.063,30.695028557365845,2022-12-29,2022-12,2022-11,2021-12,1428.579,30.695028557365845,28.32669802270138
954,Thanh Hóa,914.115,87.81701867130475,-2.1721058550186996,9948.639,892.268,2.4484796047824204,2022-12-29,2022-12,2022-11,2021-12,914.115,2.4484796047824204,-11.340577144846804
955,Bắc Giang,1337.941,93.13551963285904,55.16801920784121,9422.609,1268.348,5.4869010713148185,2022-12-29,2022-12,2022-11,2021-12,1337.941,5.4869010713148185,39.62060757469982
956,Nghệ An,1122.103,98.38469304513961,36.38434203208959,9238.303,1092.88,2.6739440743722867,2022-12-29,2022-12,2022-11,2021-12,1122.103,2.6739440743722867,61.23397327670068
957,Bà Rịa - Vũng Tàu,955.519,85.4993274472448,1.651763482770562,9077.473,897.227,6.496906579940202,2022-12-29,2022-12,2022-11,2021-12,955.519,6.496906579940202,21.451259674280678
958,Đồng Nai,1012.385,94.08331419686893,28.42922552233523,8931.536,982.085,3.0852726596984894,2022-12-29,2022-12,2022-11,2021-12,1012.385,3.0852726596984894,-22.117460979300503
959,Thái Nguyên,870.859,97.98989864486337,69.2809329351918,8806.849,1067.61,-18.429108007605763,2022-12-29,2022-12,2022-11,2021-12,870.859,-18.429108007605763,74.31124899919936
960,Bình Dương,939.416,99.94378262338802,-12.839170404698834,8704.155,928.395,1.1871024725467123,2022-12-29,2022-12,2022-11,2021-12,939.416,1.1871024725467123,-36.50118999096269
961,Vĩnh Phúc,1230.144,82.51003510647543,5.957093993922456,8051.118,1008.518,21.97541342841673,2022-12-29,2022-12,2022-11,2021-12,1230.144,21.97541342841673,10.31177812531385
962,Thái Bình,1207.842,89.08162782127721,47.98343622067961,7694.455,967.28,24.86994458688281,2022-12-29,2022-12,2022-11,2021-12,1207.842,24.86994458688281,101.68313905433638
963,Hưng Yên,1454.76,81.87905231474986,67.01719652188518,7479.319,1214.126,19.819524497457436,2022-12-29,2022-12,2022-11,2021-12,1454.76,19.819524497457436,137.44593337359427
964,Long An,868.135,99.88168290991356,41.97562872698987,7009.28,831.678,4.383547478711705,2022-12-29,2022-12,2022-11,2021-12,868.135,4.383547478711705,
965,Hà Tĩnh,998.053,91.27634014039351,2.059328888833818,6837.329,890.21,12.114332573213062,2022-12-29,2022-12,2022-11,2021-12,998.053,12.114332573213062,2.0398711380521917
966,Bình Phước,1154.481,88.27723273587688,40.43800509708814,6604.357,884.602,30.508522476774857,2022-12-29,2022-12,2022-11,2021-12,1154.481,30.508522476774857,69.01307622036916
967,Cần Thơ,1279.868,85.44145007924033,41.36774036905845,6544.481,970.591,31.86481226386809,2022-12-29,2022-12,2022-11,2021-12,1279.868,31.86481226386809,
968,Quảng Nam,752.195,92.80508972690397,8.393799915646753,6329.902,625.102,20.331561889099703,2022-12-29,2022-12,2022-11,2021-12,752.195,20.331561889099703,28.155566421723563
969,Bắc Ninh,853.092,77.05191841871347,11.742990386760425,6306.295,742.81,14.846596033979083,2022-12-29,2022-12,2022-11,2021-12,853.092,14.846596033979083,42.453373676854426
970,Hòa Bình,609.011,86.10562644715728,78.67259623929749,6262.73,596.009,2.1815106818856833,2022-12-29,2022-12,2022-11,2021-12,609.011,2.1815106818856833,
971,TỔNG SỐ,58471.09299999999,74.89068895255038,19.9405161981652,445916.306,53373.854,9.550067341961082,2022-11-29,2022-11,2022-10,2021-11,58172.051,8.98978927022958,19.828476846306444
972,Trung ương,10747.52,68.83106899788105,23.233791276120556,79950.51000000001,9826.6,9.37170537113549,2022-11-29,2022-11,2022-10,2021-11,10388.72,5.720391590173591,33.51909211253485
973,Bộ Giao thông Vận tải,5223.4,73.12782548054973,28.682563431645804,40268.3,4777.3,9.337910535239558,2022-11-29,2022-11,2022-10,2021-11,5146.4,7.726121449354224,32.05378220260698
974,Bộ NN và PTNT,652.84,63.225862489247774,36.33095698405029,4513.1,607.21,7.514698374532685,2022-11-29,2022-11,2022-10,2021-11,651.94,7.36647947168197,70.33940375721787
975,Bộ Tài nguyên và Môi trường,156.23,70.29082037213615,28.468294772922036,1199.38,142.42,9.696671815756218,2022-11-29,2022-11,2022-10,2021-11,142.73,0.21766605813790818,21.039687924016278
976,Bộ Xây dựng,113.82,85.29530894812979,91.11703802485599,1031.8600000000001,106.10000000000001,7.2761545711592674,2022-11-29,2022-11,2022-10,2021-11,102.11999999999999,-3.751178133836021,112.35184029943858
977,Bộ Y tế,117.12,46.55290828420349,-60.21488899739246,765.935,96.44,21.44338448776442,2022-11-29,2022-11,2022-10,2021-11,97.12,0.7051016175860809,-66.68496158068058
978,Bộ Giáo dục - Đào tạo,114.62,53.2451010667479,-43.49479944961458,763.826,101.50999999999999,12.91498374544382,2022-11-29,2022-11,2022-10,2021-11,105.42,3.8518372574130666,-56.36950583560963
979,"Bộ Văn hoá, Thể thao và Du lịch",115.32,60.77612197433025,21.665430842716972,705.55,103.56,11.355735805330227,2022-11-29,2022-11,2022-10,2021-11,105.32,1.6994978756276424,24.905123339658445
980,Bộ Công Thương,66.66,62.87995831591447,-19.482373386295933,518.92,55.629999999999995,19.827431242135546,2022-11-29,2022-11,2022-10,2021-11,59.16,6.345497033974468,-28.645519237727655
981,Bộ Khoa học và Công nghệ,41.23,62.07459775719162,17.927936272693586,254.63,35.919999999999995,14.782850779510028,2022-11-29,2022-11,2022-10,2021-11,36.42999999999999,1.419821826280625,11.033221578786922
982,Bộ Thông tin và Truyền thông,16.83,71.58695652173913,-47.90626155391254,115.25499999999998,15.720000000000002,7.061068702290044,2022-11-29,2022-11,2022-10,2021-11,14.929999999999998,-5.025445292620887,-48.39267196681646
983,Địa phương,47723.0,76.35928883403153,19.244343916629077,365965.0,43547.254,9.588999572739993,2022-11-29,2022-11,2022-10,2021-11,47783.331,9.727541029337928,17.215413493193083
984,Vốn ngân sách NN cấp tỉnh,32425.321,72.58276384522469,17.595504145484654,242025.238,29079.7,11.505005209819899,2022-11-29,2022-11,2022-10,2021-11,32105.812,10.406269665780599,19.89134806298496
985,Vốn ngân sách NN cấp huyện,13131.228,83.48236919744949,25.41193633878875,106535.0,12438.249,5.571354939107593,2022-11-29,2022-11,2022-10,2021-11,13382.209,7.589171112429099,13.136438537108347
986,Vốn ngân sách NN cấp xã,2167.024,95.59792990704949,7.810873400601565,17404.692,2029.305,6.786510652661875,2022-11-29,2022-11,2022-10,2021-11,2295.31,13.108182357999397,6.366384791336884
987,Hà Nội,4708.326,80.7536297270368,10.758665782315475,41153.131,4381.092,7.4692336978999805,2022-11-29,2022-11,2022-10,2021-11,4522.794,3.2343990950201515,-5.025997771169642
