,Ngành,Total-M,Total-YOY,YOY,YTD-YOY,Date,Month,PreMonth,MOM
2004,Cao su,210.73539415136145,515.9881631513615,85.99921693214995,109.7449116348649,2021-02-28,2021-02,2021-01,-34.448486974273024
2005,"Túi xách, ví, va li, mũ, ô dù",250,535.667995,-0.29026182808064505,-2.3949673755228247,2021-02-28,2021-02,2021-01,-10.714285714285708
2006,Gỗ và sản phẩm gỗ,1100,2440.825054,42.08282247454514,51.00286968456069,2021-02-28,2021-02,2021-01,-12.0
2007,Giấy và các sản phẩm từ giấy,90,213.72695099999999,-17.117037337080177,7.309615764087269,2021-02-28,2021-02,2021-01,-25.0
2008,"Xơ, sợi dệt các loại",259.41115029257776,653.9813392925778,-22.54229116086657,11.867003035239847,2021-02-28,2021-02,2021-01,-36.883779535838165
2009,"Dệt, may",2100,4760.832006000001,-6.409242376109702,-0.010075542766372791,2021-02-28,2021-02,2021-01,-19.230769230769226
2010,Giày dép,1350,3218.0676350000003,-1.1439654731986764,15.365713525865289,2021-02-28,2021-02,2021-01,-25.0
2011,"Nguyên phụ liệu dệt, may, da, giày",140,310.245517,-6.793057765854627,10.657379497018155,2021-02-28,2021-02,2021-01,-17.64705882352942
2012,Sắt thép,500,1123.4688999999998,29.773727204070354,71.89329835497304,2021-02-28,2021-02,2021-01,15.190414006887053
2013,Sản phẩm từ sắt thép,280,603.450634,11.215021247312038,26.35950423639241,2021-02-28,2021-02,2021-01,-6.666666666666671
2014,Kim loại thường khác và sản phẩm,200,493.300172,-6.325235765096167,22.460143742787793,2021-02-28,2021-02,2021-01,-25.925925925925924
2015,"Điện tử, máy tính và linh kiện",3000,6892.833992,9.087773868619834,27.349869876143558,2021-02-28,2021-02,2021-01,-25.0
2016,Điện thoại và linh kiện,3200,9298.627516,-34.325543541432154,22.783407061019332,2021-02-28,2021-02,2021-01,-44.827586206896555
2017,"Máy ảnh, máy quay phim và LK",260,636.3068949999999,46.2377638293074,71.12153571122798,2021-02-28,2021-02,2021-01,-25.714285714285708
2018,"Máy móc thiết bị, dụng cụ PT khác",2200,5455.08683,31.41834636781013,72.60930749286837,2021-02-28,2021-02,2021-01,-31.25
2019,Dây điện và cáp điện,180,442.836824,19.610142700880743,41.18421433241173,2021-02-28,2021-02,2021-01,-28.0
2020,Phương tiện vận tải và phụ tùng,700,1620.144188,-5.839397349006418,11.639866122279471,2021-02-28,2021-02,2021-01,-12.5
2021,SP nội thất từ chất liệu khác gỗ,250,542.680116,56.57862428079133,62.92933234445283,2021-02-28,2021-02,2021-01,-7.407407407407405
2022,"Đồ chơi, dụng cụ thể thao và bộ phận",200,413.94323499999996,17.68893116066073,26.02213092557706,2021-02-28,2021-02,2021-01,-9.090909090909093
2023,TỔNG TRỊ GIÁ,27700,27700,50.53086400353476,50.53086400353476,2021-01-29,2021-01,2020-12,4.528301886792448
2024,Khu vực kinh tế trong nước,7565,7565,37.28753153638647,37.28753153638647,2021-01-29,2021-01,2020-12,6.639413588948415
2025,Khu vực có vốn đầu tư NN,20135,20135,56.19171167103423,56.19171167103423,2021-01-29,2021-01,2020-12,3.7565701329485677
2026,Dầu thô,135,135,-33.896935245001984,-33.896935245001984,2021-01-29,2021-01,2020-12,27.358490566037744
2027,Dầu thô,135,135,-33.896935245001984,-33.896935245001984,2021-01-29,2021-01,2020-12,27.358490566037744
2028,Hàng hoá khác,20000,20000,57.64189830359905,57.64189830359905,2021-01-29,2021-01,2020-12,3.6269430051813316
2029,Thủy sản,600,600,19.576374863548907,19.576374863548907,2021-01-29,2021-01,2020-12,-14.285714285714292
2030,Rau quả,259.95907,259.95907,-7.648487542473205,-7.648487542473205,2021-01-29,2021-01,2020-12,-1.9022377358490559
2031,Hạt điều,267.7854611180124,267.7854611180124,51.65874408778413,51.65874408778413,2021-01-29,2021-01,2020-12,-4.39711678730599
2032,Cà phê,217.30136254157586,217.30136254157586,-12.551181216436731,-12.551181216436731,2021-01-29,2021-01,2020-12,27.824330906809337
2033,Chè,16.08799411476214,16.08799411476214,31.207293610942486,31.207293610942486,2021-01-29,2021-01,2020-12,-19.008218668189613
2034,Hạt tiêu,51.24623118353819,51.24623118353819,42.39425437229244,42.39425437229244,2021-01-29,2021-01,2020-12,-17.552386832526494
2035,Gạo,153.52065575776112,153.52065575776112,-20.440395687027006,-20.440395687027006,2021-01-29,2021-01,2020-12,-36.05138871151104
2036,Sắn và sản phẩm của sắn,144.0052350513074,144.0052350513074,97.07406971940739,97.07406971940739,2021-01-29,2021-01,2020-12,21.873009058711617
2037,Than đá,1.8994999999999997,1.8994999999999997,-14.116459798636,-14.116459798636,2021-01-29,2021-01,2020-12,
2038,Dầu thô,135,135,-33.896935245001984,-33.896935245001984,2021-01-29,2021-01,2020-12,27.358490566037744
2039,Dầu thô,135,135,-33.896935245001984,-33.896935245001984,2021-01-29,2021-01,2020-12,27.358490566037744
2040,Xăng dầu,42.98616571979848,42.98616571979848,-74.11257705850892,-74.11257705850892,2021-01-29,2021-01,2020-12,-38.591191828859316
2041,Hóa chất,160,160,22.497777143851778,22.497777143851778,2021-01-29,2021-01,2020-12,-8.57142857142857
2042,Sản phẩm hóa chất,140,140,54.68142846045251,54.68142846045251,2021-01-29,2021-01,2020-12,-6.3753625725795615
2043,Chất dẻo nguyên liệu,118.95432423077625,118.95432423077625,45.070192494349925,45.070192494349925,2021-01-29,2021-01,2020-12,-13.775460004542055
2044,Sản phẩm từ chất dẻo,340,340,43.6352269517275,43.6352269517275,2021-01-29,2021-01,2020-12,0.0
2045,Cao su,321.4805950682698,321.4805950682698,142.24585261239667,142.24585261239667,2021-01-29,2021-01,2020-12,-10.228641696171962
2046,"Túi xách, ví, va li, mũ, ô dù",280,280,-6.066775277628693,-6.066775277628693,2021-01-29,2021-01,2020-12,-6.666666666666671
2047,Gỗ và sản phẩm gỗ,1250,1250,48.41844438895416,48.41844438895416,2021-01-29,2021-01,2020-12,-3.8461538461538396
2048,Giấy và các sản phẩm từ giấy,120,120,32.477167256629826,32.477167256629826,2021-01-29,2021-01,2020-12,9.09090909090908
2049,"Xơ, sợi dệt các loại",411.00552026855695,411.00552026855695,64.60019514775354,64.60019514775354,2021-01-29,2021-01,2020-12,6.502072846600896
2050,"Dệt, may",2600,2600,3.277043099892609,3.277043099892609,2021-01-29,2021-01,2020-12,4.0
2051,Giày dép,1800,1800,26.41988307311236,26.41988307311236,2021-01-29,2021-01,2020-12,20.0
2052,"Nguyên phụ liệu dệt, may, da, giày",170,170,30.599999999999994,30.599999999999994,2021-01-29,2021-01,2020-12,9.677419354838705
2053,"Đá quý, KL quý và sản phẩm",60,60,29.602287946950497,29.602287946950497,2021-01-29,2021-01,2020-12,-29.411764705882348
2054,Sắt thép,434.06389699242317,434.06389699242317,61.78361128707493,61.78361128707493,2021-01-29,2021-01,2020-12,-13.187220601515364
2055,Sản phẩm từ sắt thép,300,300,32.85980445658549,32.85980445658549,2021-01-29,2021-01,2020-12,9.09090909090908
2056,Kim loại thường khác và sản phẩm,270,270,42.615375085752106,42.615375085752106,2021-01-29,2021-01,2020-12,-3.5714285714285694
2057,"Điện tử, máy tính và linh kiện",4000,4000,50.23821427585665,50.23821427585665,2021-01-29,2021-01,2020-12,-9.090909090909093
2058,Điện thoại và linh kiện,5800,5800,114.76095698248167,114.76095698248167,2021-01-29,2021-01,2020-12,34.883720930232556
2059,"Máy ảnh, máy quay phim và LK",350,350,80.36369246096103,80.36369246096103,2021-01-29,2021-01,2020-12,16.66666666666667
2060,"Máy móc thiết bị, dụng cụ PT khác",3200,3200,115.29636656324925,115.29636656324925,2021-01-29,2021-01,2020-12,6.666666666666671
2061,Dây điện và cáp điện,250,250,53.21446522035316,53.21446522035316,2021-01-29,2021-01,2020-12,4.166666666666671
2062,Phương tiện vận tải và phụ tùng,800,800,13.024204476699722,13.024204476699722,2021-01-29,2021-01,2020-12,-5.882352941176478
2063,SP nội thất từ chất liệu khác gỗ,270,270,55.69785019155361,55.69785019155361,2021-01-29,2021-01,2020-12,3.846153846153854
2064,"Đồ chơi, dụng cụ thể thao và bộ phận",220,220,38.775721843494125,38.775721843494125,2021-01-29,2021-01,2020-12,-21.42857142857143
2065,TỔNG TRỊ GIÁ,26500,281471,17.599999999999994,6.5,2020-12-27,2020-12,2020-11,6.8548387096774235
2066,Khu vực kinh tế trong nước,7094,78155,-0.09999999999999432,-1.0999999999999943,2020-12-27,2020-12,2020-11,1.2661841748390543
2067,Khu vực có vốn đầu tư NN,19406,203316,25.799999999999997,9.700000000000003,2020-12-27,2020-12,2020-11,9.053104804720434
2068,Dầu thô,106,1578,-40.38155936358719,-22.900000000000006,2020-12-27,2020-12,2020-11,11.932418162618788
2069,Dầu thô,106,1578,-40.38155936358719,-22.900000000000006,2020-12-27,2020-12,2020-11,11.932418162618788
2070,Hàng hoá khác,19300,201738,26.599999999999994,10.099999999999994,2020-12-27,2020-12,2020-11,9.03954802259888
2071,Thủy sản,700,8383.687273,-3.3526250882259347,-1.849383711968784,2020-12-27,2020-12,2020-11,-12.5
2072,Rau quả,265,3258.714854,-20.67784273557372,-12.987755899331503,2020-12-27,2020-12,2020-11,-5.357142857142861
2073,Hạt điều,280.10186734876237,3188.4847103487623,-6.015427101148219,-3.023188053182892,2020-12-27,2020-12,2020-11,-9.751186429483454
2074,Cà phê,170,2657.504973,-47.97708162768928,-7.154943961893011,2020-12-27,2020-12,2020-11,23.742779391585003
2075,Chè,19.86373660415271,219.9826726041527,-18.330708343914395,-6.859790628809577,2020-12-27,2020-12,2020-11,-2.49543848188911
2076,Hạt tiêu,62.15611248738417,665.5774214873842,54.78441631689202,-6.800930601398363,2020-12-27,2020-12,2020-11,16.40747717734004
2077,Gạo,240.06878752251424,3068.565318522514,5.374420409784861,9.343703773403718,2020-12-27,2020-12,2020-11,15.760011146015856
2078,Sắn và sản phẩm của sắn,118.16007183504735,989.1940618350474,5.515005816937418,2.3950954743571486,2020-12-27,2020-12,2020-11,8.069663234339714
2079,Clanhke và xi măng,134.6748499320015,1435.3538039320015,-4.405907744907111,3.1537296179019734,2020-12-27,2020-12,2020-11,-3.8036786199989194
2080,Dầu thô,106,1578,-40.38155936358719,-22.858586545434605,2020-12-27,2020-12,2020-11,11.932418162618788
2081,Dầu thô,106,1578,-40.38155936358719,-22.858586545434605,2020-12-27,2020-12,2020-11,11.932418162618788
2082,Xăng dầu,70,972.04039,-56.76176424528613,-51.83069070402973,2020-12-27,2020-12,2020-11,59.925610185522004
2083,Hóa chất,175,1762.817454,17.160477772662276,-5.037157362017055,2020-12-27,2020-12,2020-11,0.0
2084,Sản phẩm hóa chất,149.53328936363638,1473.6943803636364,22.852163193605193,8.781118593830442,2020-12-27,2020-12,2020-11,15.025607202797218
2085,Chất dẻo nguyên liệu,137.9587809190312,1359.8478739190311,50.75961060471357,7.483660835222651,2020-12-27,2020-12,2020-11,14.953424346183695
2086,Sản phẩm từ chất dẻo,340,3629.918662,13.77423732577752,5.641816822460896,2020-12-27,2020-12,2020-11,6.25
2087,Cao su,358.1104275822918,2381.7807805822918,29.86665848866292,3.532705542809069,2020-12-27,2020-12,2020-11,18.376578498039223
2088,"Túi xách, ví, va li, mũ, ô dù",300,3112.189448,-15.920218982762776,-16.886115834524233,2020-12-27,2020-12,2020-11,36.363636363636346
2089,Gỗ và sản phẩm gỗ,1300,12323.319513,16.664435668732196,15.694991764347293,2020-12-27,2020-12,2020-11,18.181818181818187
2090,Giấy và các sản phẩm từ giấy,110,1392.378465,-5.860297468793931,22.90480326196584,2020-12-27,2020-12,2020-11,4.761904761904773
2091,"Xơ, sợi dệt các loại",385.9131651461322,3699.3636211461317,3.227616055354261,-11.43660653815543,2020-12-27,2020-12,2020-11,11.945868339569458
2092,"Dệt, may",2500,29477.535214000003,-15.625735316443325,-10.218173425367766,2020-12-27,2020-12,2020-11,25.0
2093,Giày dép,1500,16550.591445,-15.282439668243981,-9.635032399279382,2020-12-27,2020-12,2020-11,7.142857142857139
2094,"Nguyên phụ liệu dệt, may, da, giày",155,1666.524389,-13.136381155048866,-17.278169201124626,2020-12-27,2020-12,2020-11,10.714285714285722
2095,"Đá quý, KL quý và sản phẩm",85,2697.2995610000003,71.36948898908696,29.8047843186948,2020-12-27,2020-12,2020-11,-15.0
2096,Sắt thép,500,5202.438563,39.24774192380502,23.724607616275335,2020-12-27,2020-12,2020-11,-1.4024309328842293
2097,Sản phẩm từ sắt thép,275,3035.104049,-3.126102700161212,-8.499218257085161,2020-12-27,2020-12,2020-11,19.565217391304344
2098,Kim loại thường khác và sản phẩm,280,2708.0952629999997,25.06258991804806,5.2582687023138135,2020-12-27,2020-12,2020-11,16.66666666666667
2099,"Điện tử, máy tính và linh kiện",4400,44668,24.299999999999997,24.400000000000006,2020-12-27,2020-12,2020-11,15.789473684210535
2100,Điện thoại và linh kiện,4300,50880,50.80000000000001,-1,2020-12-27,2020-12,2020-11,-8.510638297872347
2101,"Máy ảnh, máy quay phim và LK",300,3244.426332,73.0965205989562,-11.926339423574277,2020-12-27,2020-12,2020-11,-20.0
2102,"Máy móc thiết bị, dụng cụ PT khác",3000,27042,71.69999999999999,47.80000000000001,2020-12-27,2020-12,2020-11,9.09090909090908
2103,Dây điện và cáp điện,240,2414.52128,23.997810942645614,21.63072321567418,2020-12-27,2020-12,2020-11,9.09090909090908
2104,Phương tiện vận tải và phụ tùng,850,9058.359908,20.90113814084107,6.501242491620943,2020-12-27,2020-12,2020-11,-5.555555555555557
2105,SP nội thất từ chất liệu khác gỗ,260,2488.8517599999996,19.73551989427537,47.59281285651784,2020-12-27,2020-12,2020-11,18.181818181818187
2106,"Đồ chơi, dụng cụ thể thao và bộ phận",280,2890.378271,21.47428691296423,48.7275998073317,2020-12-27,2020-12,2020-11,0.0
2107,TỔNG TRỊ GIÁ,24800,254594,8.799999999999997,5.299999999999997,2020-11-29,2020-11,2020-10,-7.116104868913851
2108,Khu vực kinh tế trong nước,7005.299999999999,73010.06235599998,8.20537083744388,1.5593980754213845,2020-11-29,2020-11,2020-10,
2109,Khu vực có vốn đầu tư NN,17795,181584,9,6.900000000000006,2020-11-29,2020-11,2020-10,
2110,Dầu thô,94.7,1491.8406420000001,-30.618022637529577,-20.10039502299712,2020-11-29,2020-11,2020-10,-29.851851851851848
2111,Hàng hoá khác,17700,180092,9.299999999999997,7.200000000000003,2020-11-29,2020-11,2020-10,
2112,Thủy sản,800,7747.470557,4.664068341921052,-0.8941907081202771,2020-11-29,2020-11,2020-10,-4.761904761904773
2113,Rau quả,280,3012.692232,-6.746988283248655,-11.67823001907449,2020-11-29,2020-11,2020-10,21.739130434782624
2114,Hạt điều,310.36625997293896,2937.727298972939,6.619752439101418,-1.7434527633781443,2020-11-29,2020-11,2020-10,4.4929057804073125
2115,Cà phê,137.38175337248055,2463.0086163724804,-29.950323148842713,-2.859897917899147,2020-11-29,2020-11,2020-10,-17.595879910047486
2116,Chè,20.372110078627593,200.6183950786276,-9.38552590325827,-5.307161594896357,2020-11-29,2020-11,2020-10,-5.586294583128534
2117,Hạt tiêu,53.3952921191591,596.469745119159,33.54927233154871,-11.501616906052874,2020-11-29,2020-11,2020-10,11.48379997092026
2118,Gạo,207.3849036,2847.0523466,23.822986896036795,10.414037741542842,2020-11-29,2020-11,2020-10,28.642712459952435
2119,Sắn và sản phẩm của sắn,109.33694831529867,874.4418253152986,-0.38761603729557237,2.3850294023233403,2020-11-29,2020-11,2020-10,36.203011378038326
2120,Clanhke và xi măng,140,1318.549358,-3.109210888955076,5.4343015673830735,2020-11-29,2020-11,2020-10,10.992376207603954
2121,Dầu thô,94.7,1491.8406420000001,-30.618022637529577,-20.10039502299712,2020-11-29,2020-11,2020-10,-29.851851851851848
2122,Xăng dầu,43.77035042654917,831.3023764265491,-68.71733612421548,-55.211750135446806,2020-11-29,2020-11,2020-10,9.037413260676487
2123,Hóa chất,175,1592.324311,46.91021458830855,-6.715540661725555,2020-11-29,2020-11,2020-10,9.375
2124,Sản phẩm hóa chất,130,1314.946802,5.522408937631155,6.644787547969429,2020-11-29,2020-11,2020-10,-7.142857142857139
2125,Chất dẻo nguyên liệu,120.01276317229713,1207.209303172297,29.03816746527471,2.858699609155366,2020-11-29,2020-11,2020-10,7.073408008872903
2126,Sản phẩm từ chất dẻo,320,3270.190931,9.931329986228945,4.238332803057361,2020-11-29,2020-11,2020-10,-3.030303030303031
2127,Cao su,302.5179745233332,1996.149889523333,15.755908216342647,-1.4129208426533495,2020-11-29,2020-11,2020-10,13.839457418241892
2128,"Túi xách, ví, va li, mũ, ô dù",220,2780.452227,-30.43085835915342,-17.9246890278192,2020-11-29,2020-11,2020-10,-4.347826086956516
2129,Gỗ và sản phẩm gỗ,1100,10882.987951,14.445841556505485,14.110319852347118,2020-11-29,2020-11,2020-10,-4.347826086956516
2130,Giấy và các sản phẩm từ giấy,105,1277.136938,6.801888843279414,25.69698571894024,2020-11-29,2020-11,2020-10,-16.0
2131,"Xơ, sợi dệt các loại",344.7319413124992,3290.9979963124993,-1.7388585895545816,-13.46840923631423,2020-11-29,2020-11,2020-10,-1.025510238821198
2132,"Dệt, may",2000,26729.565465,-22.51683245397163,-10.511933057929,2020-11-29,2020-11,2020-10,-23.076923076923066
2133,Giày dép,1400,14929.655937,-17.74726481483947,-9.761617598178717,2020-11-29,2020-11,2020-10,12.000000000000014
2134,"Nguyên phụ liệu dệt, may, da, giày",140,1501.113021,-15.510607869492858,-18.24768624197067,2020-11-29,2020-11,2020-10,-12.5
2135,"Đá quý, KL quý và sản phẩm",100,2641.842048,30.132620886730706,30.244853385268755,2020-11-29,2020-11,2020-10,25.0
2136,Sắt thép,507.1118940667269,4698.780349066727,39.67907433786354,22.180123432716186,2020-11-29,2020-11,2020-10,6.407545742987807
2137,Sản phẩm từ sắt thép,230,2729.286719,-10.747208422005173,-10.018107914444371,2020-11-29,2020-11,2020-10,-11.538461538461547
